"no_of_test","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51"
"98",2761.6776165,3250.4625043,6277.48277419999,3713.80713769998,2789.99789970002,2415.3141529,2588.2158819,2402.62402600003,2943.10943079999,2458.11458089997,5602.76602709996,2953.99953969998,4742.01741969998,2868.15868129997,5356.69356640002,2396.31396289997,4418.11418070003,2618.04618019999,2099.79099769997,4095.4009536,2484.09484070001,3093.5409351,2640.43640410002,42916.9591653,8338.84338760002,4264.92264879999,2981.25981230003,2477.80477779997,2156.55156529998,1944.33944319999,1695.08695070002,1086.53086520001,1005.09005080004,1065.3406533,14536.1053596,1720.85720840001,10450.8745077,5584.90584849998,10124.2512415,7933.06932990001,7558.40558329999,6491.39491329999,7009.36009289999,3880.29880259997,3822.95822919999,4393.96393919997,857.938579300019,1189.12189110002,588.279999999984,1038.52038509998
"99",2784.2378421,3272.4527242,6338.45338389999,3758.98758949998,2812.07812050002,2440.8044078,2614.3961437,2426.40426380003,2981.20999999999,2477.58477559997,5630.96630909995,2984.73984709998,4766.45766409998,2883.78883759997,5389.47389420003,2419.08419059997,4448.95448910003,2632.46632439999,2119.64119619997,4128.5712853,2504.76504740001,3111.2811125,2654.15654130002,43140.7814035,8366.11366030002,4292.60292559999,2996.45996430003,2506.09506069997,2179.30179279999,1956.02956009999,1706.92706910002,1095.55095540002,1011.87011860004,1074.01074,14612.6661252,1731.16731150001,10488.2648816,5610.00609949998,10158.6315853,7962.61962540001,7603.64603569999,6518.65518589999,7043.62043549999,3911.06911029997,3841.81841779999,4437.74437699997,868.368683600019,1204.13204120001,588.285882799984,1047.04047029998
"100",2801.9680194,3311.4831145,6396.71396649999,3800.95800919998,2828.51828490002,2458.6645864,2637.4463742,2448.56448540003,2981.23981209999,2507.05507029997,5697.23697179995,3009.00008969998,4825.51825469998,2915.83915809997,5414.00413950002,2442.09442069997,4485.92485880002,2660.60660579999,2131.85131829997,4155.5515551,2518.88518860001,3144.831448,2679.92679900002,43268.3626793,8401.23401150002,4315.08315039999,3015.29015260004,2526.05526029997,2192.99192969999,1970.66970649999,1717.46717450002,1104.60104590002,1019.96019950004,1085.6508564,14671.8667172,1743.33743320001,10535.605355,5650.45650399998,10199.2419914,8000.41000330001,7638.99638919999,6571.53571469999,7086.33086259999,3946.06946029997,3865.87865839999,4471.51471469997,876.828768200017,1214.33214320001,595.055950499983,1055.82055809998
"101",2819.4081938,3332.6033257,6447.07447009999,3835.55835519998,2845.74845720002,2488.0648804,2663.4166339,2464.89464870003,3009.96009929999,2527.18527159997,5725.90725849995,3026.14026109998,4849.18849139998,2931.52931499997,5447.09447040002,2466.64466619997,4507.10507060003,2675.11675089999,2147.50147479997,4191.06191019999,2533.04533020001,3162.0516202,2706.32706300001,43380.9438051,8434.36434280002,4347.94347899999,3039.68039650003,2543.29543269997,2205.36205339999,1985.02985009999,1734.46734450002,1116.48116470002,1027.96027950004,1093.8509384,14718.6971855,1759.11759100001,10580.2858018,5672.93672879998,10241.9924189,8050.59050510001,7692.3569228,6606.87606809999,7119.17119099999,3972.76972729997,3893.77893739999,4500.27500229997,888.158881500019,1224.51224500001,600.636006299984,1065.49065479998
"102",2853.1685314,3371.8737184,6483.87483809999,3869.67869639998,2878.84878820003,2500.0650004,2685.6368561,2480.54480520003,3031.68031649999,2554.38554359997,5763.73763679995,3043.65043619998,4899.45899409998,2952.80952779997,5502.58502530002,2485.03485009997,4528.80528760003,2703.42703399999,2168.90168879996,4210.67210629999,2563.21563190001,3187.5518752,2725.67725650002,43509.9250949,8477.39477310002,4380.31380269999,3058.20058170003,2558.67558649997,2220.71220689999,2002.66002639999,1747.38747370002,1129.66129650002,1038.88038870004,1106.44106429999,14762.7976265,1770.45770440002,10649.1864908,5700.05699999998,10301.4530135,8094.38094300001,7725.38725309999,6641.07641009999,7150.90150829999,3993.94993909997,3916.87916839999,4536.32536279997,899.42899420002,1236.25236240002,606.186061799981,1077.57077559998
"103",2870.9087088,3392.8939286,6522.28522219999,3894.23894199998,2895.83895810003,2513.4651344,2702.6170259,2496.52496500004,3049.10049069999,2574.12574099997,5803.45803399994,3078.38078349998,4932.09932049998,2985.71985689997,5561.22561170002,2515.93515909997,4551.02550980003,2723.90723879998,2190.02189999996,4245.32245279999,2577.06577040001,3221.5022147,2752.89752870002,43625.2162478,8509.45509370002,4400.10400059999,3086.51086480004,2583.44583419997,2236.39236369999,2022.77022749999,1760.10760090002,1142.75142740002,1046.30046290005,1116.00115989999,14817.1081696,1782.52782510002,10722.0372193,5727.34727289998,10341.2234112,8131.04130960001,7767.4576738,6673.9867392,7203.21203139999,4017.05017009997,3949.79949759999,4572.93572889997,906.679066700022,1252.07252060002,613.496134899982,1087.38087369998
"104",2894.3889436,3432.3743234,6557.87557809999,3917.80917769997,2929.36929340003,2526.8352681,2718.7071868,2526.48526460003,3082.94082909999,2588.90588879997,5866.51866459994,3096.47096439998,4965.00964959998,3017.97017939997,5585.97585920003,2531.71531689997,4595.85595810003,2745.45745429998,2207.38207359996,4271.8627182,2597.98597960001,3255.0425501,2774.42774400002,43827.8682743,8561.54561460002,4424.70424659999,3113.54113510004,2601.78601759997,2255.59255569999,2043.30043279998,1779.61779600002,1151.00150990002,1054.94054930005,1128.69128679999,14889.0188887,1800.23800220001,10765.1476504,5770.83770779998,10410.6741057,8164.90164820001,7821.9282185,6730.1173005,7253.60253529999,4035.64035599997,3983.15983119999,4620.33620289997,917.149171400021,1263.61263600002,618.316183099984,1095.88095869998
"105",2927.829278,3457.4845745,6625.81625749999,3965.19965159997,2951.40951380003,2557.4555743,2749.6374961,2556.30556280003,3099.86099829999,2603.44603419997,5931.22931169994,3131.66131629998,5018.92018869997,3040.83040799997,5633.63633580002,2547.30547279996,4627.33627290003,2772.38772359999,2227.56227539996,4302.0630202,2627.78627760001,3294.7529472,2795.39795370002,43945.7894535,8601.92601840002,4458.61458569999,3130.77130740004,2619.76619739997,2277.97277949998,2055.83055809999,1791.52791510002,1164.74164730002,1067.11067100005,1141.7614175,14940.6294048,1813.84813830002,10817.4181731,5797.09797039998,10477.4447734,8217.82217740001,7867.5586748,6770.6477058,7292.49292419999,4059.51059469997,4003.56003519999,4664.29664249997,929.349293400021,1273.37273360001,625.576255699977,1108.42108409998
"106",2952.2895226,3483.4948346,6692.34692279999,3989.56989529997,2984.57984550003,2588.1458812,2765.4676544,2586.64586620003,3131.09131059999,2639.99639969997,5983.61983559994,3167.55167519998,5058.48058429997,3067.92067889996,5669.22669170002,2576.30576279996,4660.02659980003,2795.62795599998,2244.67244649996,4335.3933535,2657.90657880001,3320.433204,2821.24821220002,44158.1715773,8651.92651840002,4486.96486919999,3151.64151610005,2647.56647539997,2299.92299899998,2076.98076959999,1810.42810410002,1174.58174570002,1079.09079080005,1153.311533,15026.2102606,1831.12831110001,10885.0188491,5828.72828669998,10527.1552705,8259.82259740001,7908.1890811,6824.6782461,7342.66342589999,4090.05090009997,4028.86028819999,4693.31693269997,937.709377000022,1289.64289630001,631.756317499976,1120.97120959998
"107",2985.1898516,3517.20517170001,6743.1274306,4035.97035929997,3007.94007910003,2606.0560603,2788.5478852,2609.67609650003,3161.15161119998,2654.42654399997,6050.99050929994,3191.93191899998,5114.54114489997,3100.09100059996,5727.66727610002,2599.89599869996,4705.08705040003,2816.82816799998,2264.01263989996,4351.3335129,2679.64679620001,3353.6435361,2840.60840580002,44408.4840804,8704.45704370002,4504.43504389999,3178.62178590004,2676.13676109997,2313.82313799999,2092.41092389998,1824.64824630002,1186.59186580002,1091.37091360005,1161.1216111,15105.7810563,1847.05847040002,10947.5794747,5865.13865079998,10591.1359103,8314.20314120001,7938.8493877,6872.8487278,7388.20388129999,4111.39111349997,4064.33064289999,4731.61731569996,945.079450700022,1306.32306310001,638.426384199975,1130.75130739998
"108",3019.21019180001,3556.66556630001,6794.6979463,4071.53071489997,3035.44035410002,2625.13625110001,2819.6181959,2632.82632800003,3193.55193519998,2686.53686509997,6089.07089009994,3217.28217249998,5156.63156579997,3121.55121519996,5784.25784200002,2625.29625269996,4750.04750000003,2843.24843219998,2278.98278959996,4383.6138357,2704.66704640001,3380.1738014,2852.23852210002,44537.2053676,8749.86749780003,4530.45530409999,3203.10203070004,2692.88692859997,2330.98330959998,2110.46110439998,1843.93843920002,1194.32194310002,1102.33102320005,1168.1516814,15167.8116766,1865.35865340001,11003.0700296,5906.83906779998,10650.6165051,8358.96358880001,7964.0696399,6901.0590099,7427.23427159999,4146.42146379997,4093.67093629998,4779.80779759996,955.109551000023,1317.73317720001,646.236462299976,1142.13142119998
"109",3046.63046600001,3582.30582270001,6861.5586149,4118.04117999997,3068.51068480002,2655.18655160001,2842.8684284,2657.08657060003,3220.00219969998,2706.33706309997,6161.21161149994,3247.95247919998,5221.49221439997,3153.99153959996,5809.85809800002,2654.26654239996,4788.06788020004,2864.14864119998,2288.91288889996,4409.1840914,2736.44736420001,3397.4939746,2877.30877280002,44806.0280558,8773.24773160002,4545.20545159999,3225.51225480004,2712.93712909997,2354.26354239998,2121.03121009998,1861.49861480002,1205.63205620002,1109.32109310005,1179.3217931,15217.6121746,1874.48874470001,11043.7604365,5944.90944849998,10688.3468824,8389.33389250001,7993.8999382,6929.669296,7451.15451079999,4183.17183129997,4111.70111659998,4818.51818469996,961.889618800023,1336.36336350001,650.926509199978,1156.02156009998
"110",3070.5207049,3606.64606610001,6920.9592089,4151.74151699997,3091.34091310002,2681.76681740001,2873.528735,2687.62687600004,3259.15259119998,2726.83726809996,6200.44200379994,3283.84283809998,5255.85255799997,3167.85167819996,5857.65857600003,2684.49684469996,4832.98832940004,2876.25876229998,2303.94303919996,4434.4243438,2758.47758450001,3431.1243109,2895.94895920002,44958.9895854,8812.76812680003,4562.51562469999,3241.30241270004,2740.37740349996,2373.84373819998,2132.47132449998,1872.85872840002,1212.68212670002,1115.41115400005,1191.5219151,15300.2130006,1889.30889290001,11076.9207681,5985.84985789998,10743.0674296,8414.54414460001,8042.8604278,6952.7395267,7480.23480159999,4210.03209989997,4137.76137719998,4850.57850529996,969.429694200024,1351.24351230001,657.426574199978,1163.96163949998
"111",3090.8909086,3647.37647340001,6988.6398857,4193.28193239997,3108.05108020003,2699.51699490001,2899.3789935,2717.87717850004,3291.76291729998,2759.60759579996,6257.33257269994,3308.53308499997,5290.86290809998,3195.49195459996,5891.06891010003,2707.06707039996,4853.49853450004,2888.60888579998,2320.09320069996,4460.0746003,2771.83771810002,3448.2744824,2908.88908860002,45191.5719112,8841.39841310003,4591.87591829999,3254.43254400005,2765.49765469996,2386.30386279998,2149.14149119998,1882.33882320003,1221.13221120002,1125.76125750005,1199.1619915,15376.5637641,1899.93899920001,11115.2611515,6005.43005369998,10771.4877138,8455.32455240001,8072.8007272,6995.5799551,7508.08508009999,4245.75245709996,4154.06154019999,4877.97877929996,977.369773600026,1360.69360680002,661.906618999975,1175.15175139998
"112",3125.7212569,3665.53665500001,7026.770267,4240.78240739997,3141.10141070002,2729.99729970001,2930.71930689999,2743.16743140004,3319.86319829998,2798.50798479996,6297.70297639993,3343.75343719997,5339.67339619997,3216.01215979996,5947.34947290003,2731.79731769996,4884.71884670004,2909.63909609998,2335.81335789996,4492.744927,2803.67803650002,3473.6147358,2930.23930210002,45390.153897,8889.07888990003,4609.77609729999,3279.28279250005,2788.08788059996,2397.20397179998,2168.18168159998,1898.97898960003,1228.73228720002,1133.30133290006,1206.9420693,15412.7041255,1911.01911000001,11177.0517694,6038.63038569998,10807.4180731,8485.30485220001,8108.8410876,7042.3504228,7542.23542159998,4277.44277399996,4171.90171859999,4902.89902849996,988.799887900029,1376.25376240002,666.516665099977,1183.11183099998
"113",3149.4614943,3683.78683750001,7096.0809601,4275.96275919996,3162.91162880003,2741.57741550001,2955.14955119999,2760.50760480004,3345.78345749998,2825.13825109996,6371.35371289993,3360.96360929997,5409.41409359997,3230.04230009996,5979.92979870003,2754.76754739996,4930.45930410004,2922.50922479998,2352.51352489996,4507.4650742,2824.73824710002,3491.2549122,2942.44942420002,45496.2649581,8918.00917920003,4630.10630059999,3294.48294450005,2804.40804379996,2415.09415069998,2179.54179519999,1917.16917150003,1236.37236360002,1140.40140390006,1215.712157,15478.0447789,1928.25928240001,11227.1922708,6062.25062189998,10864.4786437,8531.66531580001,8143.9714389,7069.7306966,7586.91586839998,4297.39297349996,4192.88192839999,4942.27942229996,995.629956200029,1385.54385530002,671.456714499977,1191.45191439997
"114",3167.5716754,3709.35709320001,7147.7514768,4301.99301949996,3179.51179480002,2753.02753000001,2971.63971609999,2778.03778010004,3380.12380089998,2847.06847039996,6397.48397419993,3385.34385309997,5434.72434669997,3252.30252269996,6037.29037230003,2789.09789069996,4961.82961780004,2942.98942959998,2362.65362629996,4523.4852344,2851.05851030002,3533.80533769999,2954.13954110002,45612.1861173,8959.54959460003,4646.51646469999,3312.26312230005,2817.60817579996,2427.30427279998,2189.89189869999,1928.10928090003,1249.16249150002,1147.88147870006,1223.5522354,15525.8752572,1943.62943610001,11265.5226541,6100.08100019998,10909.5690946,8567.38567300001,8169.7316965,7102.7210265,7614.60614529998,4326.12326079996,4225.96225919999,4973.13973089996,1008.85008840003,1403.61403600002,676.556765499979,1204.34204329997
"115",3196.9019687,3744.11744080001,7198.3319826,4350.77350729996,3196.30196270003,2765.04765020001,3003.11003079999,2794.93794910004,3399.52399489998,2862.26862239996,6423.44423379993,3418.36418329997,5457.50457449997,3267.84267809996,6058.31058250003,2808.42808399996,5001.87001820004,2969.25969229998,2373.49373469996,4540.7654072,2864.42864400002,3552.3455231,2966.47966450002,45859.8985944,8996.07995990003,4666.54666499999,3327.79327760005,2844.44844419996,2447.95447929998,2201.13201109999,1944.63944620003,1257.55257540001,1154.77154760007,1230.812308,15571.255711,1954.13954120001,11316.0331592,6124.03123969998,10944.7794467,8597.21597130001,8192.3919231,7127.7912772,7646.14646069998,4341.95341909996,4246.52246479999,5010.90010849996,1016.73016720003,1412.97412960002,681.696816899981,1215.31215299998
"116",3214.5021447,3763.68763650001,7261.1226105,4376.14376099996,3214.17214140002,2782.58782560001,3026.95026919999,2819.56819540004,3418.41418379998,2900.66999999996,6454.38454319993,3443.86443829997,5496.38496329998,3292.03291999996,6079.42079360003,2825.06825039996,5046.38046330004,2991.81991789998,2384.38384359996,4567.9856794,2877.95877930002,3587.0158698,2987.75987730002,45986.5198606,9023.28023190003,4680.56680519999,3345.40345370005,2860.21860189996,2462.33462309998,2213.68213659998,1955.85955840003,1265.88265870001,1161.17161160007,1239.2423923,15645.4064525,1966.55966540002,11349.6434953,6159.45159389998,10985.8698576,8631.38631300001,8224.7722469,7160.5516048,7678.59678519998,4373.29373249996,4265.85265809999,5037.32037269996,1024.78024770003,1427.78427770002,686.316863099979,1223.76223749998
"117",3233.3423331,3791.54791510001,7330.88330809999,4411.55411509996,3242.75242720002,2794.79794770001,3043.25043219999,2845.54845520003,3453.94453909998,2900.69900669996,6498.02497959993,3461.38461349997,5533.43533379998,3306.70306669996,6103.40103340003,2855.21855189996,5077.78077730004,3004.92004889998,2394.32394299996,4595.0059496,2903.07903050002,3614.4061437,3007.76007730003,46205.9920553,9049.93049840003,4697.49697449999,3360.28360250005,2876.33876309996,2475.41475389998,2225.54225519998,1968.28968270003,1277.36277350001,1172.80172790007,1246.7524674,15713.6271347,1976.05976040002,11378.213781,6182.38182319998,11011.4301132,8672.01671930001,8267.7026762,7182.3518228,7703.01702939998,4392.34392299996,4284.48284439999,5065.58065529996,1033.43033420004,1437.34437330002,691.506914999976,1232.36232349997
"118",3257.5525752,3817.43817400001,7363.68363609999,4436.38436339996,3265.82265790003,2806.58806560001,3059.90059869999,2863.08863060004,3499.48499449998,2916.19916169996,6530.67530609992,3485.76485729997,5560.88560829998,3321.63321599996,6139.48139420003,2881.29881269996,5098.92098870004,3026.55026519998,2409.42409399996,4610.9661092,2917.38917360003,3632.8463281,3028.58028550003,46394.0039354,9070.49070400003,4715.69715649999,3376.59376560005,2892.19892169995,2489.55489529998,2238.25238229998,1980.70980690003,1285.15285140001,1179.23179220007,1257.9025789,15745.0474489,1987.89987880002,11424.5842447,6202.43202369998,11042.3004219,8697.67697590001,8294.7629468,7208.1820811,7724.24724169998,4411.83411789996,4302.75302709999,5091.09091039996,1043.21043200004,1447.71447700002,696.906968999976,1241.36241349997
