"L1","L2","L3","L4","L5","L6","L7","L8","L9","L10","L11","L12","L13","L14","L15","L16","L17","L18","L19","L20","L21","L22","L23","L24","L25","L26","L27","L28","L29","L30","L31","L32","L33","L34","L35","L36","L37","L38","L39","L40","L41","L42","L43","L44","L45","L46","L47","L48","L49","L50"
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0.00660468599999997,0,0,0,0.00501908200000001,0,0.00339366500000005,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0.00660468599999997,0,0,0,0.00501908200000001,0,0.00339366500000005,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0.00660468599999997,0,0,0,0.00501908200000001,0,0.00339366500000005,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0.00659538900000001,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0.00659538900000001,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0.00659538900000001,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0.00659538900000001,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00113377000000003,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0.00252423400000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00454342600000002,0,0.00223963900000002,0.004301267,0,0,0,0,0,0.00501908200000001,0,0.00113631699999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00223963900000002,0,0,0,0,0,0,0,0,0.00113631699999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00223963900000002,0,0,0,0,0,0,0,0,0.00113631699999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00223963900000002,0,0,0,0,0,0,0,0,0.00113631699999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00223963900000002,0,0,0,0,0,0,0,0,0.00113631699999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00223963900000002,0,0,0,0,0,0,0,0,0.00113631699999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113631699999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113631699999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113631699999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113631699999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113631699999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113631699999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113631699999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113631699999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113631699999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113631699999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113631699999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
