"n1";"n10";"n11";"n12";"n13";"n14";"n15";"n16";"n17";"n18";"n19";"n2";"n20";"n21";"n22";"n23";"n3";"n4";"n5";"n6";"n7";"n8";"n9";"o1";"o10";"o11";"o12";"o13";"o14";"o15";"o16";"o17";"o18";"o19";"o2";"o20";"o21";"o22";"o3";"o4";"o5";"o6";"o7";"o8";"o9";"r1";"r2";"r3";"r4";"r5"
"w61";0.826451217345624;0.818981339511558;0.730374848972867;0.818100208517251;0.839723459934378;0.813517782688486;0.842232847312086;0.843449534017517;0.834611750722073;0.810518667694635;0.76850402102146;0.819031027156951;0.748027236878666;0.80727609612192;0.719422482250393;0.837225672472987;0.680345227657275;0.76442185128;0.732364020671659;0.700971393487702;0.805579931341668;0.840772571457007;0.751340099426588;0.802884173582589;0.695102875522979;0.715860579390271;0.798897541876489;0.836951912404346;0.804405512743578;0.842150604062874;0.842662164639487;0.838863020405399;0.817998832009786;0.791494551736275;0.803345578151975;0.710699944139139;0.78695963892539;0.704962655985479;0.770976990319165;0.74609002979177;0.79127239852456;0.811930907710717;0.758648823160612;0.833276596625229;0.792196363643316;0.861637438940891;0.917425739869096;0.881495161526492;0.825215138247242;0.7826370401226
"w62";0.876407559966454;0.87586530184591;0.771857584274179;0.862723421153658;0.897620905372226;0.852096321131883;0.871967859906484;0.882496902119109;0.863212540986425;0.879328778872225;0.84097571333649;0.839285291413943;0.837133628300799;0.871952285701052;0.809789877073249;0.875214480468892;0.691143300203001;0.814315645171039;0.794585831464517;0.72576644142237;0.867263197081144;0.881032676960551;0.824809005571596;0.830527618488803;0.716873082008453;0.749452788561679;0.82358402103863;0.861058184375522;0.839498111131678;0.850993331572906;0.879407508262872;0.889582144400573;0.85545041679837;0.831471579874321;0.814149356969058;0.790025895898102;0.828883238271887;0.746189769200481;0.805244746346995;0.781907714698689;0.826132833448596;0.84278756983259;0.7899784924728;0.849564575137178;0.812439160984845;0.902726379816545;0.926113301141059;0.892135788268929;0.851909158741878;0.797709874848699
"w63";0.876349966554918;0.860370882072317;0.739763956969613;0.851552066462988;0.886417003690512;0.854322163959993;0.876794138250679;0.894895478888801;0.883480230923467;0.884768442192814;0.825586974430254;0.830258425497248;0.83238838410248;0.867926453046418;0.781625692137765;0.89982562194045;0.698507054488258;0.8038723241801;0.804165757072597;0.727085805611931;0.856734419023866;0.874356517509167;0.809417653893585;0.779148256434393;0.69330336265029;0.740991812796724;0.817835785801278;0.836171957805898;0.830407084117542;0.853180530260882;0.853757512876062;0.886997760881655;0.848253745276208;0.822310239072286;0.790596435207099;0.729871056896927;0.806327899239428;0.719372360891874;0.785995569527815;0.76424477956164;0.805965137114491;0.830892294347757;0.774846562219673;0.846733415679958;0.812565943638173;0.888933926535981;0.930983597696102;0.898194337807944;0.836755001547213;0.851212884434793
"w64";0.881263581195293;0.871674110595007;0.790824729944978;0.874220020240199;0.892698654428888;0.851379390737439;0.886814907460633;0.890594224177021;0.875771024404048;0.875703378355671;0.829621427079739;0.85268707550996;0.823986271366211;0.87053151288222;0.800530436632036;0.887185585254217;0.731209834612292;0.814675339397724;0.799058801090092;0.755029488152054;0.867370009850848;0.887592112626651;0.807091301769372;0.81287510766238;0.686853013644535;0.720750035376702;0.810859016177899;0.864838346451351;0.831275579088921;0.851758574704086;0.871031252725493;0.876951380485196;0.851860136268585;0.831563611667389;0.792710923990004;0.77715484408055;0.802495395457061;0.740493707240531;0.783145619772538;0.736335605865882;0.79920483225743;0.829185537104159;0.767976065914856;0.850270356717912;0.807307330003264;0.890527855389674;0.948555747952379;0.925146682590223;0.861465539365646;0.868047402210086
"w65";0.889907762711908;0.859563664386126;0.684171991956894;0.864016215066468;0.879758596506701;0.842582390431678;0.87777546299501;0.899588404691497;0.885970568043876;0.89358438460849;0.661631149706913;0.833875457138296;0.708315081235058;0.862313741536454;0.657229493512113;0.898137813196116;0.635435119872722;0.804308636082019;0.787928809773654;0.547893544611786;0.867861226878972;0.895174881456941;0.832325094295554;0.776499315132074;0.511876058748935;0.625382994676277;0.763319934826599;0.825978926944254;0.796913104076081;0.800947309748886;0.838704910250422;0.867603577716532;0.875610546108521;0.796494880736179;0.722015894478871;0.598095777196164;0.761161313889418;0.522571115514066;0.742745658124237;0.563145439710538;0.750563926130043;0.752462815780768;0.679511633749182;0.805596259763893;0.788210442538021;0.809586111017044;0.928957515163966;0.787134248407548;0.827139038231177;0.722023307309701
"w66";0.783258018031838;0.789855922084741;0.700012593843959;0.801545222488816;0.804665388848712;0.779049642030543;0.825344762194567;0.827499514414479;0.81386188087401;0.808763169677027;0.738365692748791;0.783059687314897;0.765275726624467;0.757630103423965;0.696657815923516;0.836509637962643;0.64960521054359;0.745903632523725;0.738716891438281;0.676075858293848;0.811074635015138;0.812800579542412;0.708391593254283;0.770582716697605;0.636597906690452;0.669695702562628;0.745752289355181;0.804212148707102;0.770854402656055;0.7919343371383;0.804799069624881;0.795643067929845;0.768877605615456;0.729388588971159;0.76428234313398;0.667861702024285;0.752305042640548;0.67990896163328;0.717499407909502;0.690007901142407;0.745499053613074;0.769818733676003;0.717111233607053;0.774318587057913;0.763041995934594;0.864998852087596;0.906218580666567;0.866331331076236;0.777421671703651;0.77837475405095
"w67";0.796151726813322;0.788954282786326;0.611461209367402;0.749647618926782;0.76088567768237;0.777814529555186;0.78678545891895;0.774625190664854;0.821255517908508;0.804666159034375;0.707360439417066;0.786614798716634;0.711888417488264;0.702424723590502;0.624608805086398;0.833882718844908;0.576344474751521;0.718647858662484;0.703594078821461;0.614337675681836;0.786850692335376;0.777858300789668;0.666276131432302;0.767941763321253;0.638819643443523;0.633487166668695;0.791937008759894;0.762508094814944;0.763378908974318;0.794125084124673;0.744583261391694;0.810440611147248;0.760683416152942;0.731608216901523;0.776065771441675;0.703338328195654;0.734112046756889;0.665006370387125;0.663256601461574;0.690608043401153;0.74927158107042;0.757710355647479;0.70610671553653;0.779275517963947;0.709033628183095;0.849627260040992;0.893265447226059;0.85191373914355;0.803419237024157;0.789506557482724
"w68";0.746776171031391;0.707077742465426;0.649116487751306;0.756693118612268;0.704227344379709;0.676313639463151;0.735769932280634;0.744872735489435;0.719322771069224;0.728761936809006;0.666445746322595;0.659319561353818;0.648679054387498;0.726498962991774;0.617316061168702;0.749480334894654;0.573322402504875;0.681337427161097;0.630324627104769;0.545409626481476;0.725249080835095;0.718259888386098;0.670093036509615;0.667414189799236;0.494126240998919;0.551629017587595;0.678714443178428;0.725732632563842;0.715483880200422;0.686685144173797;0.692819157177689;0.690465446282159;0.700177064506635;0.667575997470562;0.646378867573159;0.563200694423499;0.555336116307913;0.579881282398938;0.567747844797393;0.588205724129637;0.636878244723522;0.625134093052936;0.623526311176406;0.655292267234367;0.653808772963078;0.810625243879567;0.88311593829369;0.844975205528594;0.779634511462938;0.753882467086564
"w69";0.781227760075332;0.777838696331269;0.703008546353206;0.803800906394513;0.794548305557193;0.780537581599977;0.81912357329653;0.815035563844044;0.816260812060215;0.803535918101048;0.742651955101892;0.778503378766506;0.759395677194806;0.760275169104994;0.688187692625534;0.831165804077446;0.657487972623811;0.738475735793848;0.709852298057542;0.665446334861474;0.794780039546905;0.802211550577815;0.708137999223;0.782934103294968;0.667212416435928;0.682141706561664;0.769131791196697;0.802695238591914;0.770009813329789;0.794743426691632;0.804681726556149;0.790436769226933;0.761879304503003;0.729703881216752;0.783301986420205;0.672201171365567;0.764826166066385;0.673356873493001;0.747795919362825;0.719350830346447;0.762530149454019;0.775701699593309;0.739669798086334;0.790293773746729;0.776960219300025;0.850993545974165;0.900451738939056;0.863820977058019;0.769552836094439;0.777634714861332
"w7";0.883315528501666;0.855514138297805;0.768534764181839;0.863074395785566;0.882746956000466;0.832461694680566;0.879615579186485;0.889371662224421;0.876007733623737;0.884182859799356;0.827411619811707;0.825975765197983;0.822035595087711;0.85598941480846;0.802565074629866;0.894859653532516;0.705411775566922;0.783509741682234;0.74487376263851;0.677569231336625;0.845441228599757;0.879649278969951;0.820838596895619;0.72796711444985;0.583575470331995;0.602691825789244;0.737728756973043;0.815516638123817;0.772107838175473;0.782293651422228;0.791869813366233;0.844874557168718;0.856487431226015;0.776785036807823;0.698921650566074;0.729986059407371;0.733936127696602;0.644769687010555;0.708408126378867;0.640536246064548;0.722802702935143;0.735441181282327;0.696830845458122;0.777116804458071;0.743669276286207;0.874967499113841;0.90043632827239;0.872088142249204;0.762622847507149;0.783320234441506
"w70";0.715449380645729;0.700109958904895;0.556725336411473;0.739721702101449;0.7824376397969;0.533667491913136;0.777408598003796;0.826000086585182;0.58747380266448;0.740216693547869;0.611722990390473;0.731431704813669;0.630832323748455;0.670872787171695;0.677349255527474;0.712025151344529;0.493406800869254;0.58659509722634;0.648707023832431;0.674584279856069;0.686259086726257;0.664548998952798;0.507481666937791;0.813563225239818;0.64749166348669;0.627143015120264;0.647657232283339;0.695828048553269;0.639711763649876;0.580496959163714;0.639093219961214;0.796442991188219;0.724164107826733;0.735619960024296;0.77274039968196;0.578317518644066;0.778640228864857;0.642194202670186;0.764368580580207;0.700914637519124;0.754995003291349;0.75737302827015;0.728604175657146;0.743130793980308;0.738149072681359;0.900224821304626;0.666657756352037;0.505267569993807;0.764985770159943;0.659131215148888
"w71";0.877756031043164;0.862179883539678;0.768465774353025;0.858790752304673;0.880922892507905;0.831660398891301;0.876436070763504;0.88836462967558;0.875952452169544;0.880978213261159;0.82647867840501;0.822992339613741;0.819054412574972;0.849912392207031;0.804409003942598;0.894042019445965;0.701534703035057;0.784764576748072;0.746134509962567;0.679009743625371;0.846048218428995;0.876408476214893;0.809343788369963;0.728462318161139;0.577924577086874;0.598915685709131;0.734245881892078;0.815265778837257;0.776651962641462;0.783660263843122;0.794621720962723;0.844958824423896;0.843916022199085;0.770816413761532;0.702414254669729;0.722936752817694;0.72984874643343;0.64727992006319;0.712579393280266;0.643269191780322;0.725532606849645;0.736891880971566;0.70278916891075;0.770317022646998;0.75008434164096;0.875804126962001;0.910585184017701;0.8762049860526;0.775827043619848;0.795891251755555
"w72";0.880893477641314;0.867182754128526;0.796566327874644;0.879076207563463;0.887073594411919;0.854675061568071;0.888104163156903;0.890671032784221;0.872978392339057;0.869564343388144;0.825052679208168;0.85661559637392;0.820740682571877;0.86398713597363;0.798679262859659;0.885583496292044;0.734439516473455;0.810184974641814;0.805016388467239;0.756812465978326;0.864128088076992;0.879482245716458;0.817154844412181;0.803198983568979;0.690473522489447;0.69872324113184;0.805927236142671;0.85176445983631;0.830895700102807;0.82816202626995;0.852965797207329;0.871997210838837;0.843696132181201;0.825604579427721;0.780450644913396;0.761956215711006;0.787831473230136;0.733547306112972;0.779009479004894;0.722186305671512;0.787396951719419;0.810634217381139;0.757773542340673;0.840097807221503;0.810343443144658;0.883289246458557;0.945196074741589;0.921315882916852;0.855261674488251;0.861593352452185
"w73";0.888458643126721;0.870407873614778;0.72771828537652;0.862933832185977;0.894603142826271;0.86373024988261;0.887618799619625;0.901853772334774;0.880297385893225;0.882499143660839;0.733854749800342;0.84897044998782;0.745649276533085;0.882295600688599;0.754890691437293;0.903064351423432;0.692615797671855;0.768901928106801;0.818660087692269;0.68381098743749;0.865951344234516;0.890158469598746;0.816876140357763;0.795771903838232;0.693355172452581;0.745554996675075;0.807262063594894;0.827879359756293;0.810085960430623;0.809575093339623;0.858204890301242;0.860480953499876;0.879542440181093;0.802517731438272;0.795920066446952;0.717324472707783;0.720642219210419;0.705117301096498;0.717775177178545;0.769742583434861;0.799410210511454;0.842950165149559;0.716843264326859;0.828919524827968;0.818706982946215;0.884396989184851;0.93263089890311;0.819823517834334;0.839803823982648;0.746281416731468
"w74";0.810812128113229;0.809823420934642;0.714364613413989;0.805821726325528;0.805978557662449;0.808650642995106;0.838196200347301;0.836179216896079;0.822706508762308;0.82340627581507;0.760371109723817;0.814263798987017;0.778806418014167;0.793417694131494;0.712512110985402;0.837327560488809;0.696692588726069;0.700089723606133;0.737893910654817;0.68381206674881;0.815834596331791;0.824146648211602;0.721643609618963;0.785755085482357;0.674188299270304;0.694390118908324;0.785010226957651;0.84089028084308;0.795064798454486;0.827296602977443;0.832099169580018;0.832245823400092;0.77942580269689;0.782685953585519;0.78712674759752;0.721375528265716;0.783223912926335;0.70775947849981;0.759167304402313;0.730119939714801;0.775823313104935;0.797537319407481;0.75662370964129;0.805911118943094;0.79158330921651;0.863142741802591;0.918438580867291;0.871424035426238;0.826716311682907;0.794876746841994
"w75";0.814111717574028;0.822785355099816;0.624819884162031;0.769498678524394;0.799575248642199;0.806272654567041;0.805217441669706;0.80361075668371;0.821429359068973;0.809294136030233;0.718804926375584;0.816823257043768;0.726050183118979;0.748587378199328;0.641833407990916;0.840043111824862;0.624308119667473;0.665822669318455;0.742135986704313;0.636770747999842;0.792674772153538;0.799600905972138;0.71791968080357;0.785367678515261;0.650690945308606;0.665438936982667;0.805778301811498;0.776514099722206;0.790714252798274;0.813997873421783;0.794121059433934;0.835356202628244;0.78695847090636;0.761904422440008;0.796876740068309;0.727034172268881;0.759854972359448;0.676930612946854;0.694182303312809;0.714408495543922;0.779584462110324;0.78506910228625;0.738499669711131;0.808178519625724;0.745049430431863;0.855300940966514;0.900634044316197;0.866218231557461;0.818040578457315;0.788578794819194
