"data";"workflow";"accuracy"
"n11";"w284";0.804568298
"n11";"w283";0.696388796
"n11";"w288";0.873910653
"n11";"w286";0.772567704
"n11";"w282";0.799623311
"n11";"w285";0.806474946
"n11";"w281";0.652217443
"n11";"w287";0.80418314
"n11";"w292";0.783236116
"n11";"w291";0.725335969
"n11";"w296";0.905143831
"n11";"w294";0.50019896
"n11";"w290";0.81524193
"n11";"w293";0.81676284
"n11";"w289";0.645319983
"n11";"w295";0.812952445
"n11";"w300";0.815991364
"n11";"w299";0.732190505
"n11";"w304";0.869327041
"n11";"w302";0.795038539
"n11";"w298";0.801901775
"n11";"w301";0.800379125
"n11";"w297";0.698290223
"n11";"w303";0.819421242
"n11";"w308";0.7920002
"n11";"w307";0.706659868
"n11";"w312";0.897144843
"n11";"w310";0.663615566
"n11";"w306";0.804567718
"n11";"w309";0.804565398
"n11";"w305";0.649517276
"n11";"w311";0.820947373
"n11";"w28";0.820188658
"n11";"w27";0.655242441
"n11";"w32";0.87124123
"n11";"w30";0.843806846
"n11";"w26";0.808766752
"n11";"w29";0.81219373
"n11";"w25";0.767227698
"n11";"w31";0.81980408
"n11";"w316";0.811810892
"n11";"w315";0.713146648
"n11";"w320";0.873907752
"n11";"w318";0.783625334
"n11";"w314";0.81219489
"n11";"w317";0.8106734
"n11";"w313";0.710849621
"n11";"w319";0.817525035
"n11";"w324";0.77789959
"n11";"w323";0.729144624
"n11";"w328";0.909715842
"n11";"w326";0.520775908
"n11";"w322";0.824767629
"n11";"w325";0.825529824
"n11";"w321";0.671619775
"n11";"w327";0.812943744
"n11";"w332";0.813712319
"n11";"w331";0.731808247
"n11";"w336";0.869714519
"n11";"w334";0.803042748
"n11";"w330";0.791999619
"n11";"w333";0.798858796
"n11";"w329";0.71540075
"n11";"w335";0.830092554
"n11";"w340";0.790090071
"n11";"w339";0.710472584
"n11";"w344";0.891813537
"n11";"w342";0.704375023
"n11";"w338";0.808760951
"n11";"w341";0.805717392
"n11";"w337";0.639629622
"n11";"w343";0.794659182
"n11";"w348";0.804572939
"n11";"w347";0.720383441
"n11";"w352";0.870861292
"n11";"w350";0.779811458
"n11";"w346";0.805333974
"n11";"w349";0.806095589
"n11";"w345";0.705905794
"n11";"w351";0.804951136
"n11";"w356";0.788185744
"n11";"w355";0.746284734
"n11";"w360";0.905907186
"n11";"w358";0.468201266
"n11";"w354";0.815624768
"n11";"w357";0.81676574
"n11";"w353";0.667425381
"n11";"w359";0.8041843
"n11";"w364";0.809137409
"n11";"w363";0.729135924
"n11";"w368";0.865136708
"n11";"w366";0.795039699
"n11";"w362";0.791997299
"n11";"w365";0.788951419
"n11";"w361";0.657505824
"n11";"w367";0.833520692
"n11";"w372";0.802669191
"n11";"w371";0.715421052
"n11";"w376";0.894097802
"n11";"w374";0.693330735
"n11";"w370";0.804955776
"n11";"w373";0.805715651
"n11";"w369";0.685338127
"n11";"w375";0.816373042
"n11";"w380";0.810285342
"n11";"w379";0.727999592
"n11";"w384";0.878098665
"n11";"w382";0.786296497
"n11";"w378";0.812955925
"n11";"w381";0.812955925
"n11";"w377";0.672776409
"n11";"w383";0.808383914
"n11";"w36";0.791994979
"n11";"w35";0.680002181
"n11";"w40";0.900191883
"n11";"w38";0.461357171
"n11";"w34";0.823234538
"n11";"w37";0.822092405
"n11";"w33";0.765347153
"n11";"w39";0.884580224
"n11";"w44";0.841134522
"n11";"w43";0.707042706
"n11";"w48";0.871999944
"n11";"w46";0.860565277
"n11";"w42";0.804961577
"n11";"w45";0.804577579
"n11";"w41";0.756943284
"n11";"w47";0.822086605
"n11";"w52";0.799993387
"n11";"w51";0.678099593
"n11";"w56";0.886478751
"n11";"w54";0.751235522
"n11";"w50";0.810284182
"n11";"w53";0.819047685
"n11";"w49";0.799624471
"n11";"w55";0.868959865
"n11";"w60";0.852188092
"n11";"w59";0.691820266
"n11";"w64";0.879621315
"n11";"w62";0.850665442
"n11";"w58";0.814857932
"n11";"w61";0.812567287
"n11";"w57";0.769528205
"n11";"w63";0.81980466
"n11";"w68";0.747813184
"n11";"w67";0.710091487
"n11";"w72";0.895241675
"n11";"w70";0.635511216
"n11";"w66";0.800386086
"n11";"w69";0.800384926
"n11";"w65";0.777510951
"n11";"w71";0.876576595
"n12";"w6";0.572431348
"n12";"w8";0.965397184
"n12";"w4";0.857824231
"n12";"w2";0.895130338
"n12";"w1";0.9691874
"n12";"w3";0.798375221
"n12";"w7";0.964313764
"n12";"w5";0.886485185
"n12";"w78";0.944322506
"n12";"w80";0.950262031
"n12";"w76";0.923772592
"n12";"w74";0.887568605
"n12";"w73";0.949185624
"n12";"w75";0.851347087
"n12";"w79";0.931342506
"n12";"w77";0.883239601
"n12";"w86";0.587582864
"n12";"w88";0.96756753
"n12";"w84";0.877281376
"n12";"w82";0.898375922
"n12";"w81";0.961617486
"n12";"w83";0.841611502
"n12";"w87";0.945401251
"n12";"w85";0.90594233
"n12";"w94";0.935117528
"n12";"w96";0.963236188
"n12";"w92";0.891880078
"n12";"w90";0.896764233
"n12";"w89";0.960541079
"n12";"w91";0.833526175
"n12";"w95";0.93567151
"n12";"w93";0.892975185
"n12";"w102";0.828756557
"n12";"w104";0.969727357
"n12";"w100";0.874042804
"n12";"w98";0.903773153
"n12";"w97";0.972971773
"n12";"w99";0.858913495
"n12";"w103";0.963776145
"n12";"w101";0.904853066
"n12";"w110";0.943242593
"n12";"w112";0.956208568
"n12";"w108";0.92377376
"n12";"w106";0.89135064
"n12";"w105";0.943788393
"n12";"w107";0.874590942
"n12";"w111";0.931347181
"n12";"w109";0.879994016
"n12";"w118";0.613527671
"n12";"w120";0.967564023
"n12";"w116";0.890796658
"n12";"w114";0.904855404
"n12";"w113";0.965404196
"n12";"w115";0.855669079
"n12";"w119";0.954589867
"n12";"w117";0.904853066
"n12";"w126";0.939994671
"n12";"w128";0.96377147
"n12";"w124";0.891888259
"n12";"w122";0.898364235
"n12";"w121";0.957290819
"n12";"w123";0.856757174
"n12";"w127";0.937285537
"n12";"w125";0.901616832
"n12";"w134";0.787601797
"n12";"w136";0.971350733
"n12";"w132";0.803232495
"n12";"w130";0.916751985
"n12";"w129";0.964860733
"n12";"w131";0.846487476
"n12";"w135";0.952420689
"n12";"w133";0.899996961
"n12";"w142";0.944317831
"n12";"w144";0.957293157
"n12";"w140";0.929176835
"n12";"w138";0.886492198
"n12";"w137";0.949186792
"n12";"w139";0.862161417
"n12";"w143";0.936742074
"n12";"w141";0.882700813
"n12";"w150";0.827566782
"n12";"w152";0.970269651
"n12";"w148";0.85460319
"n12";"w146";0.92432073
"n12";"w145";0.951888914
"n12";"w147";0.846509682
"n12";"w151";0.947563416
"n12";"w149";0.897832459
"n12";"w14";0.943775537
"n12";"w16";0.96053991
"n12";"w12";0.931344843
"n12";"w10";0.895669126
"n12";"w9";0.957840126
"n12";"w11";0.83298505
"n12";"w15";0.934595103
"n12";"w13";0.895678476
"n12";"w158";0.944858957
"n12";"w160";0.965401859
"n12";"w156";0.901613325
"n12";"w154";0.897297177
"n12";"w153";0.965942984
"n12";"w155";0.863783625
"n12";"w159";0.936211467
"n12";"w157";0.893522155
"n12";"w166";0.908100988
"n12";"w168";0.974054024
"n12";"w164";0.876742588
"n12";"w162";0.909183239
"n12";"w161";0.975673894
"n12";"w163";0.864317738
"n12";"w167";0.968099305
"n12";"w165";0.901613325
"n12";"w174";0.944321337
"n12";"w176";0.961615149
"n12";"w172";0.917829561
"n12";"w170";0.899984105
"n12";"w169";0.952967659
"n12";"w171";0.876756613
"n12";"w175";0.939450039
"n12";"w173";0.899989949
"n12";"w182";0.812422279
"n12";"w184";0.969182725
"n12";"w180";0.866497433
"n12";"w178";0.907557525
"n12";"w177";0.955134498
"n12";"w179";0.870265444
"n12";"w183";0.958375408
"n12";"w181";0.901613325
"n12";"w190";0.938370125
"n12";"w192";0.966477097
"n12";"w188";0.89621142
"n12";"w186";0.904315447
"n12";"w185";0.961616317
"n12";"w187";0.872969903
"n12";"w191";0.94053229
"n12";"w189";0.899994624
"n12";"w198";0.74540803
"n12";"w200";0.970802596
"n12";"w196";0.837290679
"n12";"w194";0.896758389
"n12";"w193";0.923769085
"n12";"w195";0.831362842
"n12";"w199";0.924864193
"n12";"w197";0.89405393
"n12";"w206";0.874050985
"n12";"w208";0.952418352
"n12";"w204";0.802151412
"n12";"w202";0.896212589
"n12";"w201";0.939443026
"n12";"w203";0.855124447
"n12";"w207";0.924879386
"n12";"w205";0.895119819
"n12";"w214";0.612424383
"n12";"w216";0.965938309
"n12";"w212";0.838909381
"n12";"w210";0.894058605
"n12";"w209";0.921617439
"n12";"w211";0.841084402
"n12";"w215";0.912966443
"n12";"w213";0.89405393
"n12";"w222";0.864851851
"n12";"w224";0.954042897
"n12";"w220";0.810249596
"n12";"w218";0.891340121
"n12";"w217";0.929734323
"n12";"w219";0.857828906
"n12";"w223";0.922165577
"n12";"w221";0.89134129
"n12";"w230";0.687563696
"n12";"w232";0.974586968
"n12";"w228";0.8518812
"n12";"w226";0.90106285
"n12";"w225";0.883160126
"n12";"w227";0.852975139
"n12";"w231";0.92107047
"n12";"w229";0.900521724
"n12";"w22";0.578914336
"n12";"w24";0.964316101
"n12";"w20";0.877283713
"n12";"w18";0.894049255
"n12";"w17";0.963238525
"n12";"w19";0.809738857
"n12";"w23";0.950259694
"n12";"w21";0.887567436
"n12";"w238";0.874039298
"n12";"w240";0.955119305
"n12";"w236";0.820528643
"n12";"w234";0.896740858
"n12";"w233";0.937293718
"n12";"w235";0.85513146
"n12";"w239";0.920535188
"n12";"w237";0.887018129
"n12";"w246";0.569719877
"n12";"w248";0.967021729
"n12";"w244";0.8453912
"n12";"w242";0.901602807
"n12";"w241";0.93081073
"n12";"w243";0.847568558
"n12";"w247";0.926474713
"n12";"w245";0.900522893
"n12";"w254";0.87891644
"n12";"w256";0.961068179
"n12";"w252";0.832954662
"n12";"w250";0.914044019
"n12";"w249";0.938372463
"n12";"w251";0.855136135
"n12";"w255";0.923229129
"n12";"w253";0.901612157
"n12";"w262";0.751372098
"n12";"w264";0.975673894
"n12";"w260";0.859472151
"n12";"w258";0.891895272
"n12";"w257";0.958378914
"n12";"w259";0.848115527
"n12";"w263";0.924859518
"n12";"w261";0.88919315
"n12";"w270";0.882701981
"n12";"w272";0.952971165
"n12";"w268";0.923772592
"n12";"w266";0.895670294
"n12";"w265";0.943795405
"n12";"w267";0.870277131
"n12";"w271";0.927029864
"n12";"w269";0.889729601
"n12";"w278";0.563781521
"n12";"w280";0.970271989
"n12";"w276";0.860005096
"n12";"w274";0.887033323
"n12";"w273";0.934579909
"n12";"w275";0.849726048
"n12";"w279";0.902153282
"n12";"w277";0.884326527
"n12";"w286";0.871889989
"n12";"w288";0.957831945
"n12";"w284";0.890264883
"n12";"w282";0.898365403
"n12";"w281";0.937279693
"n12";"w283";0.871899339
"n12";"w287";0.918916487
"n12";"w285";0.888095706
"n12";"w294";0.677318542
"n12";"w296";0.975670388
"n12";"w292";0.872436958
"n12";"w290";0.902148607
"n12";"w289";0.93457874
"n12";"w291";0.86540817
"n12";"w295";0.918362505
"n12";"w293";0.896747871
"n12";"w302";0.879988172
"n12";"w304";0.952968827
"n12";"w300";0.922157396
"n12";"w298";0.892430554
"n12";"w297";0.934589259
"n12";"w299";0.868088085
"n12";"w303";0.922696184
"n12";"w301";0.890261376
"n12";"w310";0.521093377
"n12";"w312";0.971348396
"n12";"w308";0.87729657
"n12";"w306";0.902689733
"n12";"w305";0.931343674
"n12";"w307";0.869736006
"n12";"w311";0.91835783
"n12";"w309";0.896747871
"n12";"w30";0.94053229
"n12";"w32";0.957293157
"n12";"w28";0.898371247
"n12";"w26";0.904329472
"n12";"w25";0.961617486
"n12";"w27";0.835694183
"n12";"w31";0.947017615
"n12";"w29";0.904329472
"n12";"w318";0.883240769
"n12";"w320";0.957829607
"n12";"w316";0.890808346
"n12";"w314";0.906474105
"n12";"w313";0.945401251
"n12";"w315";0.874578086
"n12";"w319";0.927558133
"n12";"w317";0.894583368
"n12";"w326";0.72865885
"n12";"w328";0.977297271
"n12";"w324";0.85404804
"n12";"w322";0.902696745
"n12";"w321";0.949210167
"n12";"w323";0.854596178
"n12";"w327";0.913505231
"n12";"w325";0.908651464
"n12";"w334";0.884320683
"n12";"w336";0.952971165
"n12";"w332";0.927018176
"n12";"w330";0.899994624
"n12";"w329";0.944860125
"n12";"w331";0.87892579
"n12";"w335";0.934053977
"n12";"w333";0.894050424
"n12";"w342";0.691345731
"n12";"w344";0.973516404
"n12";"w340";0.870811244
"n12";"w338";0.901076875
"n12";"w337";0.949186792
"n12";"w339";0.86432475
"n12";"w343";0.907010556
"n12";"w341";0.908111507
"n12";"w350";0.880537479
"n12";"w352";0.959455321
"n12";"w348";0.914586314
"n12";"w346";0.896212589
"n12";"w345";0.937290212
"n12";"w347";0.875144923
"n12";"w351";0.926478219
"n12";"w349";0.891345965
"n12";"w358";0.66596893
"n12";"w360";0.976757314
"n12";"w356";0.878376483
"n12";"w354";0.909726702
"n12";"w353";0.952972334
"n12";"w355";0.858909988
"n12";"w359";0.909712678
"n12";"w357";0.911354754
"n12";"w366";0.88486064
"n12";"w368";0.958378914
"n12";"w364";0.925938263
"n12";"w362";0.897832459
"n12";"w361";0.937837181
"n12";"w363";0.872957047
"n12";"w367";0.936211467
"n12";"w365";0.895671463
"n12";"w374";0.682721616
"n12";"w376";0.97189069
"n12";"w372";0.88757328
"n12";"w370";0.909184408
"n12";"w369";0.952971165
"n12";"w371";0.871341851
"n12";"w375";0.917814367
"n12";"w373";0.910813628
"n12";"w382";0.878917609
"n12";"w384";0.965942984
"n12";"w380";0.898918216
"n12";"w378";0.914047526
"n12";"w377";0.947561078
"n12";"w379";0.883241938
"n12";"w383";0.930807224
"n12";"w381";0.899995793
"n12";"w38";0.548109917
"n12";"w40";0.970803764
"n12";"w36";0.870257263
"n12";"w34";0.902150945
"n12";"w33";0.961081036
"n12";"w35";0.844322974
"n12";"w39";0.966482941
"n12";"w37";0.902694408
"n12";"w46";0.941075753
"n12";"w48";0.960535235
"n12";"w44";0.942702636
"n12";"w42";0.905944667
"n12";"w41";0.953515797
"n12";"w43";0.85838055
"n12";"w47";0.935131553
"n12";"w45";0.889176788
"n12";"w54";0.546472516
"n12";"w56";0.967021729
"n12";"w52";0.892422372
"n12";"w50";0.901610988
"n12";"w49";0.964868914
"n12";"w51";0.85677938
"n12";"w55";0.955673286
"n12";"w53";0.902694408
"n12";"w62";0.943776706
"n12";"w64";0.959455321
"n12";"w60";0.908644451
"n12";"w58";0.895667957
"n12";"w57";0.957834282
"n12";"w59";0.863792974
"n12";"w63";0.931336662
"n12";"w61";0.901615663
"n12";"w70";0.830921059
"n12";"w72";0.971347227
"n12";"w68";0.855663235
"n12";"w66";0.904327134
"n12";"w65";0.96702056
"n12";"w67";0.853516264
"n12";"w71";0.958909521
"n12";"w69";0.905401204
"n13";"w7";0.977287956
"n13";"w3";0.836477391
"n13";"w6";0.900057871
"n13";"w2";0.901543456
"n13";"w8";0.970220291
"n13";"w4";0.799590244
"n13";"w1";0.979304101
"n13";"w5";0.895482817
"n13";"w79";0.956595107
"n13";"w75";0.877838638
"n13";"w78";0.968191926
"n13";"w74";0.878334495
"n13";"w80";0.970217236
"n13";"w76";0.934378945
"n13";"w73";0.972233373
"n13";"w77";0.886936724
"n13";"w87";0.939424351
"n13";"w83";0.855123551
"n13";"w86";0.921764893
"n13";"w82";0.901067964
"n13";"w88";0.971729329
"n13";"w84";0.83295018
"n13";"w81";0.973248566
"n13";"w85";0.889445643
"n13";"w95";0.946483886
"n13";"w91";0.880363898
"n13";"w94";0.967697071
"n13";"w90";0.8955124
"n13";"w96";0.966683923
"n13";"w92";0.908640679
"n13";"w89";0.965666682
"n13";"w93";0.883395232
"n13";"w103";0.974250513
"n13";"w99";0.866738707
"n13";"w102";0.841480995
"n13";"w98";0.919731438
"n13";"w104";0.979307156
"n13";"w100";0.813239919
"n13";"w97";0.982333382
"n13";"w101";0.911147582
"n13";"w111";0.963141397
"n13";"w107";0.88943544
"n13";"w110";0.973749543
"n13";"w106";0.912162783
"n13";"w112";0.97526878
"n13";"w108";0.938922367
"n13";"w105";0.972229288
"n13";"w109";0.90154649
"n13";"w119";0.946987906
"n13";"w115";0.858671132
"n13";"w118";0.910150731
"n13";"w114";0.92175368
"n13";"w120";0.979301038
"n13";"w116";0.827357905
"n13";"w113";0.975267745
"n13";"w117";0.911651615
"n13";"w127";0.954569822
"n13";"w123";0.88995886
"n13";"w126";0.97072025
"n13";"w122";0.912668856
"n13";"w128";0.972238465
"n13";"w124";0.937402108
"n13";"w121";0.963646468
"n13";"w125";0.903058587
"n13";"w135";0.97322715
"n13";"w131";0.873786979
"n13";"w134";0.747089318
"n13";"w130";0.911147574
"n13";"w136";0.977792
"n13";"w132";0.827857857
"n13";"w129";0.974761697
"n13";"w133";0.89399825
"n13";"w143";0.969213245
"n13";"w139";0.889945594
"n13";"w142";0.97071922
"n13";"w138";0.879354807
"n13";"w144";0.96869903
"n13";"w140";0.939924327
"n13";"w137";0.970725346
"n13";"w141";0.873296225
"n13";"w151";0.959102007
"n13";"w147";0.870748501
"n13";"w150";0.945461525
"n13";"w146";0.911670978
"n13";"w152";0.975259604
"n13";"w148";0.853638951
"n13";"w145";0.969201005
"n13";"w149";0.896523503
"n13";"w15";0.951538489
"n13";"w11";0.880359809
"n13";"w14";0.966679834
"n13";"w10";0.885913336
"n13";"w16";0.967189996
"n13";"w12";0.930852764
"n13";"w9";0.978291951
"n13";"w13";0.886407186
"n13";"w159";0.953050573
"n13";"w155";0.890459817
"n13";"w158";0.971226315
"n13";"w154";0.894504327
"n13";"w160";0.967184897
"n13";"w156";0.926309342
"n13";"w153";0.963641356
"n13";"w157";0.892480048
"n13";"w167";0.972238456
"n13";"w163";0.875315393
"n13";"w166";0.735012987
"n13";"w162";0.930331401
"n13";"w168";0.982331345
"n13";"w164";0.820804468
"n13";"w161";0.975262671
"n13";"w165";0.912152588
"n13";"w175";0.968704117
"n13";"w171";0.884899146
"n13";"w174";0.979300012
"n13";"w170";0.905596083
"n13";"w176";0.978799042
"n13";"w172";0.949019337
"n13";"w169";0.975265717
"n13";"w173";0.900549647
"n13";"w183";0.952542476
"n13";"w179";0.870281225
"n13";"w182";0.939918192
"n13";"w178";0.935884932
"n13";"w184";0.979301034
"n13";"w180";0.836454969
"n13";"w177";0.967183866
"n13";"w181";0.915691017
"n13";"w191";0.963658699
"n13";"w187";0.880881184
"n13";"w190";0.972738416
"n13";"w186";0.906606189
"n13";"w192";0.973247552
"n13";"w188";0.947500096
"n13";"w185";0.963141405
"n13";"w189";0.898525356
"n13";"w199";0.921741437
"n13";"w195";0.870293473
"n13";"w198";0.691545833
"n13";"w194";0.898542715
"n13";"w200";0.972740456
"n13";"w196";0.803148053
"n13";"w193";0.946007379
"n13";"w197";0.895000205
"n13";"w207";0.954578987
"n13";"w203";0.901045534
"n13";"w206";0.879836413
"n13";"w202";0.899021246
"n13";"w208";0.960625341
"n13";"w204";0.922767846
"n13";"w201";0.967696073
"n13";"w205";0.890440462
"n13";"w215";0.922267891
"n13";"w211";0.857119261
"n13";"w214";0.777901592
"n13";"w210";0.898038687
"n13";"w216";0.968194985
"n13";"w212";0.788009767
"n13";"w209";0.905674596
"n13";"w213";0.896012351
"n13";"w223";0.951538464
"n13";"w219";0.890963874
"n13";"w222";0.886423503
"n13";"w218";0.908136655
"n13";"w224";0.964158663
"n13";"w220";0.810716679
"n13";"w217";0.94247203
"n13";"w221";0.898545783
"n13";"w231";0.936901159
"n13";"w227";0.872789134
"n13";"w230";0.680971375
"n13";"w226";0.907115333
"n13";"w232";0.978296028
"n13";"w228";0.825843785
"n13";"w225";0.955077961
"n13";"w229";0.908632521
"n13";"w23";0.951543559
"n13";"w19";0.835435671
"n13";"w22";0.904598234
"n13";"w18";0.9000334
"n13";"w24";0.969716263
"n13";"w20";0.842528829
"n13";"w17";0.971737491
"n13";"w21";0.893464656
"n13";"w239";0.964160691
"n13";"w235";0.895502197
"n13";"w238";0.895497081
"n13";"w234";0.913177988
"n13";"w240";0.96616968
"n13";"w236";0.945985959
"n13";"w233";0.954063725
"n13";"w237";0.899537506
"n13";"w247";0.930854801
"n13";"w243";0.870288353
"n13";"w246";0.755696626
"n13";"w242";0.908631502
"n13";"w248";0.974759648
"n13";"w244";0.812715481
"n13";"w241";0.935375854
"n13";"w245";0.908632521
"n13";"w255";0.955076901
"n13";"w251";0.904576826
"n13";"w254";0.891966835
"n13";"w250";0.913176969
"n13";"w256";0.963141409
"n13";"w252";0.94496871
"n13";"w249";0.954071904
"n13";"w253";0.90105368
"n13";"w263";0.925786957
"n13";"w259";0.888930394
"n13";"w262";0.660789679
"n13";"w258";0.900048682
"n13";"w264";0.975770772
"n13";"w260";0.832412521
"n13";"w257";0.961147719
"n13";"w261";0.901569947
"n13";"w271";0.956597156
"n13";"w267";0.899526297
"n13";"w270";0.882365743
"n13";"w266";0.877834548
"n13";"w272";0.969205103
"n13";"w268";0.94852449
"n13";"w265";0.962131308
"n13";"w269";0.880869963
"n13";"w279";0.921264922
"n13";"w275";0.888947745
"n13";"w278";0.791519652
"n13";"w274";0.903584036
"n13";"w280";0.970215204
"n13";"w276";0.843511425
"n13";"w273";0.951557852
"n13";"w277";0.901573006
"n13";"w287";0.952546537
"n13";"w283";0.895505248
"n13";"w286";0.877839652
"n13";"w282";0.89097101
"n13";"w288";0.962648606
"n13";"w284";0.919234537
"n13";"w281";0.957101197
"n13";"w285";0.88845289
"n13";"w295";0.938913203
"n13";"w291";0.881897403
"n13";"w294";0.651716109
"n13";"w290";0.911152686
"n13";"w296";0.975764654
"n13";"w292";0.841995268
"n13";"w289";0.964179056
"n13";"w293";0.903584052
"n13";"w303";0.96466779
"n13";"w299";0.895502201
"n13";"w302";0.890441452
"n13";"w298";0.900568
"n13";"w304";0.967690961
"n13";"w300";0.951040562
"n13";"w297";0.96062328
"n13";"w301";0.902064803
"n13";"w311";0.930844614
"n13";"w307";0.885417487
"n13";"w310";0.76478145
"n13";"w306";0.911152682
"n13";"w312";0.975762613
"n13";"w308";0.854624618
"n13";"w305";0.951482345
"n13";"w309";0.905602218
"n13";"w31";0.947007286
"n13";"w27";0.859671054
"n13";"w30";0.962654712
"n13";"w26";0.899028386
"n13";"w32";0.965173867
"n13";"w28";0.91166998
"n13";"w25";0.962639426
"n13";"w29";0.89296877
"n13";"w319";0.9591112
"n13";"w315";0.903080016
"n13";"w318";0.88741523
"n13";"w314";0.902083152
"n13";"w320";0.967687894
"n13";"w316";0.95203536
"n13";"w313";0.963148553
"n13";"w317";0.90661128
"n13";"w327";0.949019329
"n13";"w323";0.901552621
"n13";"w326";0.59972126
"n13";"w322";0.90962936
"n13";"w328";0.977783842
"n13";"w324";0.875828626
"n13";"w321";0.963165901
"n13";"w325";0.893491151
"n13";"w335";0.960632469
"n13";"w331";0.907102079
"n13";"w334";0.890953667
"n13";"w330";0.88893856
"n13";"w336";0.970717195
"n13";"w332";0.950540607
"n13";"w329";0.958611269
"n13";"w333";0.885909267
"n13";"w343";0.939417235
"n13";"w339";0.899547709
"n13";"w342";0.829380156
"n13";"w338";0.914682936
"n13";"w344";0.975259604
"n13";"w340";0.8828861
"n13";"w337";0.957573593
"n13";"w341";0.892987119
"n13";"w351";0.960120278
"n13";"w347";0.902069902
"n13";"w350";0.888431453
"n13";"w346";0.89853351
"n13";"w352";0.964656573
"n13";"w348";0.933370893
"n13";"w345";0.96264859
