"data";"workflow";"accuracy";"time"
"n4";"w122";0.831450777;22.5700000000003
"n4";"w125";0.82531789;25.2600000000003
"n4";"w132";0.78907763;65.3800000000006
"n4";"w136";0.892727583;52.2400000000006
"n4";"w129";0.883541789;43.8900000000006
"n4";"w135";0.851383179;43.2600000000006
"n4";"w131";0.791095548;52.7900000000006
"n4";"w134";0.748730732;43.3000000000006
"n4";"w130";0.822242075;40.3900000000006
"n4";"w133";0.824287065;56.8000000000006
"n4";"w140";0.777823939;20.14
"n4";"w144";0.796199693;25.28
"n4";"w137";0.806424642;20.56
"n4";"w143";0.814590023;21.73
"n4";"w139";0.724722927;22.21
"n4";"w142";0.810508374;20.97
"n4";"w138";0.749732402;21.15
"n4";"w141";0.739002453;22.08
"n4";"w148";0.791110125;32.7500000000001
"n4";"w152";0.880981387;30.0300000000002
"n4";"w145";0.827356632;16.3900000000001
"n4";"w151";0.794167198;21.6200000000002
"n4";"w147";0.794670115;23.7300000000002
"n4";"w150";0.82174957;16.8400000000002
"n4";"w146";0.822755405;19.8900000000001
"n4";"w149";0.824798312;29.0700000000001
"n4";"w12";0.784474321;19.19
"n4";"w16";0.805905064;24.19
"n4";"w9";0.830945777;19.7
"n4";"w15";0.836056168;20.88
"n4";"w11";0.726769999;21.22
"n4";"w14";0.828896622;19.78
"n4";"w10";0.752269897;20.32
"n4";"w13";0.755836134;21.24
"n4";"w156";0.827861632;13.9499999999996
"n4";"w160";0.861057314;20.3699999999996
"n4";"w153";0.859018572;14.5099999999996
"n4";"w159";0.850859437;16.3199999999996
"n4";"w155";0.810491714;15.6199999999996
"n4";"w158";0.853409427;15.0399999999996
"n4";"w154";0.82019292;14.9299999999996
"n4";"w157";0.818154178;16.9799999999996
"n4";"w164";0.807956301;69.3199999999997
"n4";"w168";0.903465862;56.0399999999997
"n4";"w161";0.86977351;45.5699999999997
"n4";"w167";0.856983994;48.0999999999997
"n4";"w163";0.800811332;56.7699999999997
"n4";"w166";0.76863398;45.0499999999997
"n4";"w162";0.838090746;45.0699999999997
"n4";"w165";0.832980354;62.6499999999997
"n4";"w172";0.787005569;27.8300000000003
"n4";"w176";0.835006601;32.9800000000003
"n4";"w169";0.818675838;28.3100000000003
"n4";"w175";0.828381209;29.6900000000003
"n4";"w171";0.744119093;29.7000000000003
"n4";"w174";0.823270817;28.7000000000003
"n4";"w170";0.786510981;28.7800000000003
"n4";"w173";0.791615125;29.9300000000003
"n4";"w180";0.806447549;43.22
"n4";"w184";0.892733831;39.13
"n4";"w177";0.848822777;26.75
"n4";"w183";0.826868292;29.83
"n4";"w179";0.809483796;35.39
"n4";"w182";0.825841632;26.08
"n4";"w178";0.835538674;28.6
"n4";"w181";0.832469106;39.53
"n4";"w188";0.823773735;22.4799999999985
"n4";"w192";0.877413067;29.0199999999985
"n4";"w185";0.871799758;22.9699999999985
"n4";"w191";0.869758933;25.0999999999985
"n4";"w187";0.826332055;24.9099999999985
"n4";"w190";0.880993882;23.0399999999985
"n4";"w186";0.838074086;23.5499999999985
"n4";"w189";0.832967859;25.9099999999985
"n4";"w196";0.743614093;78.1499999999996
"n4";"w200";0.895792985;48.7499999999996
"n4";"w193";0.849331942;62.5399999999996
"n4";"w199";0.800302167;44.3299999999996
"n4";"w195";0.792120125;66.3099999999996
"n4";"w198";0.537278373;59.9799999999996
"n4";"w194";0.821778725;49.7399999999996
"n4";"w197";0.810015868;29.1999999999996
"n4";"w204";0.748726567;19.1600000000006
"n4";"w208";0.757912361;21.6900000000006
"n4";"w201";0.769136898;19.5100000000006
"n4";"w207";0.774245207;20.4900000000006
"n4";"w203";0.731360814;20.2800000000006
"n4";"w206";0.726244174;19.7200000000006
"n4";"w202";0.728800411;19.7100000000006
"n4";"w205";0.724718762;19.5300000000006
"n4";"w212";0.749250309;40.2299999999983
"n4";"w216";0.894259243;32.6699999999983
"n4";"w209";0.85238485;31.0599999999983
"n4";"w215";0.783445579;23.4799999999982
"n4";"w211";0.783445579;29.0899999999983
"n4";"w214";0.751800299;17.8799999999983
"n4";"w210";0.817181663;20.9199999999983
"n4";"w213";0.804394229;16.9999999999983
"n4";"w220";0.815641673;11.3500000000006
"n4";"w224";0.860537737;16.3400000000006
"n4";"w217";0.843169901;12.1100000000006
"n4";"w223";0.854417345;13.3700000000006
"n4";"w219";0.806944219;12.9100000000006
"n4";"w222";0.780388506;12.3500000000006
"n4";"w218";0.815612518;12.2200000000006
"n4";"w221";0.814072528;12.2800000000006
"n4";"w228";0.746681577;78.0900000000013
"n4";"w232";0.908046264;51.8100000000013
"n4";"w225";0.828381209;68.7400000000013
"n4";"w231";0.808972549;48.3600000000013
"n4";"w227";0.79825926;65.5400000000013
"n4";"w230";0.601612252;55.2900000000013
"n4";"w226";0.829921199;49.1500000000013
"n4";"w229";0.8217579;34.9600000000013
"n4";"w20";0.767617733;40.3900000000001
"n4";"w24";0.890165099;31.0100000000001
"n4";"w17";0.852395262;28.6900000000001
"n4";"w23";0.827899117;24.09
"n4";"w19";0.773249784;28.0500000000001
"n4";"w22";0.810005456;18.0500000000001
"n4";"w18";0.807447136;21.6700000000001
"n4";"w21";0.820199168;35.98
"n4";"w236";0.785486404;25.8200000000029
"n4";"w240";0.806416312;28.9300000000029
"n4";"w233";0.822267065;26.2700000000029
"n4";"w239";0.810001291;27.0200000000029
"n4";"w235";0.780373929;27.0200000000029
"n4";"w238";0.749734485;26.5300000000029
"n4";"w234";0.772721877;26.4900000000029
"n4";"w237";0.778351847;26.3700000000029
"n4";"w244";0.754861536;49.279999999998
"n4";"w248";0.90141046;37.189999999998
"n4";"w241";0.860581468;37.429999999998
"n4";"w247";0.809510868;31.879999999998
"n4";"w243";0.794192187;39.259999999998
"n4";"w246";0.748219484;26.419999999998
"n4";"w242";0.822260817;29.669999999998
"n4";"w245";0.820230405;25.589999999998
"n4";"w252";0.822772065;20.2199999999983
"n4";"w256";0.87282017;25.6499999999983
"n4";"w249";0.861065644;21.0299999999983
"n4";"w255";0.873310593;22.1099999999983
"n4";"w251";0.804851332;22.4199999999983
"n4";"w254";0.788028063;20.9199999999983
"n4";"w250";0.82530956;21.1999999999983
"n4";"w253";0.820710415;21.1999999999983
"n4";"w260";0.733892061;73.9800000000018
"n4";"w264";0.89938213;51.0300000000017
"n4";"w257";0.882515129;59.1700000000017
"n4";"w263";0.802349239;43.7100000000018
"n4";"w259";0.802845909;62.5300000000017
"n4";"w262";0.586838138;50.4800000000018
"n4";"w258";0.807954219;45.1900000000017
"n4";"w261";0.824303725;29.2500000000018
"n4";"w268";0.748728649;20.5599999999984
"n4";"w272";0.756889866;23.2599999999984
"n4";"w265";0.768116485;20.8999999999984
"n4";"w271";0.774243125;21.7399999999984
"n4";"w267";0.738000783;21.7899999999984
"n4";"w270";0.724207514;21.2199999999984
"n4";"w266";0.727786247;21.0799999999984
"n4";"w269";0.723696267;20.9399999999984
"n4";"w276";0.758911949;37.3900000000013
"n4";"w280";0.895795068;30.1300000000013
"n4";"w273";0.837086993;27.3100000000013
"n4";"w279";0.775267702;23.5300000000013
"n4";"w275";0.79314262;26.1700000000013
"n4";"w278";0.752816547;17.0200000000013
"n4";"w274";0.809479631;20.8400000000013
"n4";"w277";0.822765817;17.1900000000013
"n4";"w284";0.832475354;12.1999999999996
"n4";"w288";0.856454004;17.2599999999996
"n4";"w281";0.849302788;12.8199999999996
"n4";"w287";0.856460252;13.9699999999996
"n4";"w283";0.820710415;14.0199999999996
"n4";"w286";0.788050971;12.8699999999996
"n4";"w282";0.822244158;13.0799999999996
"n4";"w285";0.818667508;13.0999999999996
"n4";"w292";0.757899866;74.540000000002
"n4";"w296";0.910101666;53.720000000002
"n4";"w289";0.875384737;62.930000000002
"n4";"w295";0.814600436;48.530000000002
"n4";"w291";0.79567595;57.940000000002
"n4";"w294";0.634824593;49.520000000002
"n4";"w290";0.822774147;47.290000000002
"n4";"w293";0.831444529;34.870000000002
"n4";"w300";0.783952661;26.410000000001
"n4";"w304";0.805905064;29.510000000001
"n4";"w297";0.821759982;26.930000000001
"n4";"w303";0.810001291;27.580000000001
"n4";"w299";0.772252279;27.450000000001
"n4";"w302";0.751779474;27.020000000001
"n4";"w298";0.772719795;27.030000000001
"n4";"w301";0.777830187;26.860000000001
"n4";"w308";0.768621485;46.7400000000029
"n4";"w312";0.907042512;37.8600000000029
"n4";"w305";0.844709891;35.0700000000029
"n4";"w311";0.812580436;31.3200000000029
"n4";"w307";0.786517228;37.6900000000029
"n4";"w310";0.758953598;25.4700000000029
"n4";"w306";0.817670003;28.7000000000029
"n4";"w309";0.82227123;25.7500000000029
"n4";"w28";0.816119601;11.4099999999999
"n4";"w32";0.862593139;17.8399999999999
"n4";"w25";0.860552314;11.9699999999999
"n4";"w31";0.853392767;14.4399999999999
"n4";"w27";0.79877259;13.5799999999999
"n4";"w30";0.865664788;12.0799999999999
"n4";"w26";0.816643343;12.4699999999999
"n4";"w29";0.822772065;15.6599999999999
"n4";"w316";0.824823302;20.7399999999991
"n4";"w320";0.872822252;26.1799999999991
"n4";"w313";0.867703531;21.5499999999991
"n4";"w319";0.868204366;22.5599999999991
"n4";"w315";0.822753323;22.7599999999991
"n4";"w318";0.79364762;21.6599999999991
"n4";"w314";0.830920787;21.6299999999991
"n4";"w317";0.825311642;22.5599999999991
"n4";"w324";0.752288639;65.1400000000026
"n4";"w328";0.890175511;52.9000000000026
"n4";"w321";0.881500964;49.0100000000026
"n4";"w327";0.804408806;38.8800000000026
"n4";"w323";0.806952549;55.7800000000026
"n4";"w326";0.674712306;39.2100000000026
"n4";"w322";0.806418394;39.8500000000026
"n4";"w325";0.815084611;28.6400000000026
"n4";"w332";0.751802382;20.0799999999968
"n4";"w336";0.761486928;22.9099999999968
"n4";"w329";0.781903506;20.4799999999968
"n4";"w335";0.778836022;21.2999999999968
"n4";"w331";0.737485371;21.2899999999968
"n4";"w334";0.728794164;20.4799999999968
"n4";"w330";0.726742927;20.5999999999968
"n4";"w333";0.729816659;20.4699999999968
"n4";"w340";0.781909754;32.6599999999985
"n4";"w344";0.890688841;28.5399999999985
"n4";"w337";0.827853302;16.9499999999985
"n4";"w343";0.803355074;22.6199999999985
"n4";"w339";0.816121683;24.1199999999985
"n4";"w342";0.754333629;16.4899999999985
"n4";"w338";0.815097106;19.7099999999985
"n4";"w341";0.813559198;22.1599999999985
"n4";"w348";0.826845385;13.8100000000006
"n4";"w352";0.859006077;18.9600000000006
"n4";"w345";0.859508994;14.4200000000006
"n4";"w351";0.854419427;15.5800000000006
"n4";"w347";0.824789982;16.0000000000006
"n4";"w350";0.781897259;14.7300000000006
"n4";"w346";0.816630848;14.5600000000006
"n4";"w349";0.818158343;14.7000000000006
"n4";"w356";0.76710232;69.0799999999968
"n4";"w360";0.908050429;62.4299999999968
"n4";"w353";0.869761015;57.7199999999968
"n4";"w359";0.818671673;44.8599999999968
"n4";"w355";0.806944219;65.1699999999968
"n4";"w358";0.681302296;47.7099999999968
"n4";"w354";0.834023674;44.8399999999968
"n4";"w357";0.838601993;35.4899999999968
"n4";"w364";0.780885177;27.5799999999988
"n4";"w368";0.806416312;30.6499999999988
"n4";"w361";0.814604601;28.1399999999988
"n4";"w367";0.806929642;28.7299999999988
"n4";"w363";0.779349352;28.6799999999988
"n4";"w366";0.742574938;28.4399999999988
"n4";"w362";0.777310609;28.0899999999988
"n4";"w365";0.77322896;27.9799999999988
"n4";"w372";0.778353929;43.0400000000003
"n4";"w376";0.900907542;38.4300000000003
"n4";"w369";0.838184457;28.2600000000003
"n4";"w375";0.825852044;30.8800000000003
"n4";"w371";0.806925477;34.9900000000003
"n4";"w374";0.761499423;26.1200000000003
"n4";"w370";0.833510344;27.8200000000003
"n4";"w373";0.839119488;26.3300000000003
"n4";"w380";0.826859962;22.529999999998
"n4";"w384";0.872302675;28.209999999998
"n4";"w377";0.867202696;23.239999999998
"n4";"w383";0.871278098;24.499999999998
"n4";"w379";0.825804147;24.849999999998
"n4";"w382";0.791099713;23.179999999998
"n4";"w378";0.832452447;23.379999999998
"n4";"w381";0.826338302;23.439999999998
"n4";"w36";0.779353517;78.3699999999999
"n4";"w40";0.902435037;51.8099999999999
"n4";"w33";0.872333912;54.0099999999999
"n4";"w39";0.862113128;53.2599999999999
"n4";"w35";0.778358094;66.5699999999999
"n4";"w38";0.690477678;54.1399999999999
"n4";"w34";0.828402034;53.2399999999999
"n4";"w37";0.830434529;69.7999999999999
"n4";"w44";0.786488074;25.97
"n4";"w48";0.822744993;31.1
"n4";"w41";0.823784147;26.42
"n4";"w47";0.81867792;27.79
"n4";"w43";0.74564867;27.93
"n4";"w46";0.822252488;26.77
"n4";"w42";0.778333104;26.79
"n4";"w45";0.782421001;28.07
"n4";"w52";0.791116373;49.3800000000005
"n4";"w56";0.901406295;38.4800000000005
"n4";"w49";0.84679653;31.0500000000005
"n4";"w55";0.838629066;33.1400000000005
"n4";"w51";0.783468486;37.1400000000005
"n4";"w54";0.808488374;26.4700000000005
"n4";"w50";0.826357044;30.1900000000005
"n4";"w53";0.830438694;45.1400000000005
"n4";"w60";0.814590023;20.0400000000001
"n4";"w64";0.884562201;26.9000000000001
"n4";"w57";0.87128851;20.5900000000001
"n4";"w63";0.869758933;23.3600000000001
"n4";"w59";0.787539723;22.6700000000001
"n4";"w62";0.878441809;20.7400000000001
"n4";"w58";0.827362879;21.3400000000001
"n4";"w61";0.827874127;24.2800000000001
"n4";"w68";0.758939021;74.7799999999995
"n4";"w72";0.894263408;51.9099999999995
"n4";"w65";0.885607604;47.0699999999995
"n4";"w71";0.865677283;50.6599999999995
"n4";"w67";0.797741765;65.1399999999995
"n4";"w70";0.647082037;50.6799999999995
"n4";"w66";0.821246652;46.9499999999995
"n4";"w69";0.819698333;64.9699999999995
"n5";"w4";0.708485436;64.25
"n5";"w3";0.758856821;51.53
"n5";"w8";0.884308904;41.43
"n5";"w2";0.804105297;42.36
"n5";"w1";0.859130606;35.28
"n5";"w7";0.818511758;43.42
"n5";"w6";0.676611445;40.64
"n5";"w5";0.785585723;57.55
"n5";"w76";0.823129769;15.6899999999997
"n5";"w75";0.798972883;19.1399999999997
"n5";"w80";0.867862786;22.0099999999997
"n5";"w74";0.791784969;16.7699999999997
"n5";"w73";0.877636449;16.1599999999997
"n5";"w79";0.870445366;17.5699999999997
"n5";"w78";0.853978123;16.5999999999997
"n5";"w77";0.792802156;19.1599999999997
"n5";"w84";0.721856753;33.9400000000007
"n5";"w83";0.786119139;30.0300000000007
"n5";"w88";0.88071125;28.0800000000007
"n5";"w82";0.80822158;19.1700000000007
"n5";"w81";0.838048521;16.4200000000007
"n5";"w87";0.808223693;20.1500000000006
"n5";"w86";0.783040113;14.5100000000007
"n5";"w85";0.783032719;35.5200000000006
"n5";"w92";0.798448974;10.2599999999999
"n5";"w91";0.804108466;12.1599999999999
"n5";"w96";0.85449147;14.9599999999999
"n5";"w90";0.790756162;10.9699999999999
"n5";"w89";0.857072992;10.7199999999999
"n5";"w95";0.849357999;11.6899999999999
"n5";"w94";0.850384693;10.9899999999999
"n5";"w93";0.792802156;12.3299999999999
"n5";"w100";0.716724339;59.5099999999994
"n5";"w99";0.787141608;49.7499999999994
"n5";"w104";0.893050591;44.8399999999993
"n5";"w98";0.801018878;38.2699999999993
"n5";"w97";0.856560702;32.1399999999994
"n5";"w103";0.816985449;40.8099999999993
"n5";"w102";0.749108508;35.8999999999994
"n5";"w101";0.786633542;54.1599999999993
"n5";"w108";0.820563034;19.2999999999993
"n5";"w107";0.808219467;22.1499999999993
"n5";"w112";0.869915118;24.9599999999993
"n5";"w106";0.783026381;20.3599999999993
"n5";"w105";0.869397546;19.8499999999993
"n5";"w111";0.864771085;21.0499999999993
"n5";"w110";0.864770029;20.2399999999993
"n5";"w109";0.780971937;22.6399999999993
"n5";"w116";0.724944229;39.1999999999993
"n5";"w115";0.802057191;32.1999999999993
"n5";"w120";0.886878808;32.6899999999994
"n5";"w114";0.793823569;24.2999999999994
"n5";"w113";0.840102965;20.8699999999994
"n5";"w119";0.808224749;25.0199999999993
"n5";"w118";0.793837301;19.8099999999993
"n5";"w117";0.784062582;36.1399999999994
"n5";"w124";0.795378398;15.15
"n5";"w123";0.812330469;16.81
"n5";"w128";0.856544858;19.75
"n5";"w122";0.783539728;15.95
"n5";"w121";0.782989412;15.6
"n5";"w127";0.858092293;16.53
"n5";"w126";0.841124378;16.09
"n5";"w125";0.780457534;17.27
"n5";"w132";0.718265436;52.6699999999994
"n5";"w131";0.798444749;49.9299999999994
"n5";"w136";0.891002484;42.9799999999994
"n5";"w130";0.817493515;33.0199999999994
"n5";"w129";0.864255626;32.5499999999994
"n5";"w135";0.812856491;34.9199999999994
"n5";"w134";0.75989619;28.6699999999994
"n5";"w133";0.792281416;47.1999999999994
"n5";"w140";0.827248164;16.3700000000002
"n5";"w139";0.800502362;19.4500000000002
"n5";"w144";0.873523335;22.0100000000002
"n5";"w138";0.778404146;17.3900000000002
"n5";"w137";0.820025393;16.8700000000002
"n5";"w143";0.868389865;18.1700000000002
"n5";"w142";0.867354721;17.0500000000002
"n5";"w141";0.773261169;19.8100000000002
"n5";"w148";0.742432885;28.2799999999993
"n5";"w147";0.805145723;25.1399999999993
"n5";"w152";0.892031291;26.4899999999993
"n5";"w146";0.821604516;17.9899999999993
"n5";"w145";0.818531828;15.3099999999993
"n5";"w151";0.804123254;19.2199999999993
"n5";"w150";0.810802047;14.5299999999993
"n5";"w149";0.792796875;26.1399999999993
"n5";"w12";0.838566093;15.34
"n5";"w11";0.792796875;18.75
"n5";"w16";0.868891593;21.45
"n5";"w10";0.781490565;16.43
"n5";"w9";0.88894804;15.91
"n5";"w15";0.873532842;17.19
"n5";"w14";0.856041017;16.39
"n5";"w13";0.778919605;18.86
"n5";"w156";0.802569481;11.7700000000004
"n5";"w155";0.797935627;13.6700000000004
"n5";"w160";0.861182937;16.3100000000004
"n5";"w154";0.778404146;12.4800000000004
"n5";"w153";0.861697341;12.2100000000004
"n5";"w159";0.853986573;13.1500000000004
"n5";"w158";0.856045242;12.6200000000004
"n5";"w157";0.773261169;13.7600000000004
"n5";"w164";0.730090374;54.5800000000012
"n5";"w163";0.807707177;50.4500000000012
"n5";"w168";0.897168986;44.7800000000012
"n5";"w162";0.799496793;35.0300000000012
"n5";"w161";0.846789152;33.0800000000012
"n5";"w167";0.825206395;36.8300000000012
"n5";"w166";0.773271732;31.8000000000012
"n5";"w165";0.803078603;50.4900000000012
"n5";"w172";0.817995243;20.569999999998
"n5";"w171";0.811823459;23.319999999998
"n5";"w176";0.866829755;26.369999999998
"n5";"w170";0.787147945;21.709999999998
"n5";"w169";0.866828698;21.119999999998
"n5";"w175";0.857578946;22.369999999998
"n5";"w174";0.857058205;21.189999999998
"n5";"w173";0.781476834;23.899999999998
"n5";"w180";0.731644147;35.3299999999996
"n5";"w179";0.807184323;31.6499999999996
"n5";"w184";0.890998259;32.3099999999996
"n5";"w178";0.794863995;23.6999999999996
"n5";"w177";0.83394597;19.5999999999996
"n5";"w183";0.812856491;24.3699999999996
"n5";"w182";0.807217068;19.5999999999996
"n5";"w181";0.802563144;33.0599999999996
"n5";"w188";0.80155335;16.8499999999999
"n5";"w187";0.81387051;18.6499999999999
"n5";"w192";0.86837719;23.1599999999999
"n5";"w186";0.788176752;17.5899999999999
"n5";"w185";0.863757066;17.2699999999999
"n5";"w191";0.859640784;18.2199999999999
"n5";"w190";0.840606806;17.2699999999999
"n5";"w189";0.78045014;18.8799999999999
"n5";"w196";0.694612391;63.9399999999982
"n5";"w195";0.780456477;58.3299999999983
"n5";"w200";0.894078341;41.2899999999982
"n5";"w194";0.799478837;42.7499999999983
"n5";"w193";0.76296254;52.7499999999983
"n5";"w199";0.770187424;38.9099999999982
"n5";"w198";0.636528126;39.4999999999983
"n5";"w197";0.793815119;25.3299999999983
"n5";"w204";0.827253446;15.1100000000001
"n5";"w203";0.809758452;18.3000000000001
"n5";"w208";0.865300276;20.0700000000001
"n5";"w202";0.816448864;16.2600000000001
"n5";"w201";0.868383527;15.9500000000001
"n5";"w207";0.869417615;16.8900000000001
"n5";"w206";0.817480839;16.0500000000001
"n5";"w205";0.812846985;16.0300000000001
"n5";"w212";0.686891061;36.6599999999982
"n5";"w211";0.791776519;28.6299999999983
"n5";"w216";0.882762525;29.7999999999982
"n5";"w210";0.79742228;20.9799999999982
"n5";"w209";0.785604735;25.1099999999983
"n5";"w215";0.775330401;21.8999999999983
"n5";"w214";0.734196094;16.2999999999982
"n5";"w213";0.793817232;15.5799999999983
"n5";"w220";0.817994186;9.36999999999956
"n5";"w219";0.805654845;11.1999999999996
"n5";"w224";0.849874515;13.1499999999996
"n5";"w218";0.816963267;10.0599999999996
"n5";"w217";0.853470057;9.92999999999956
"n5";"w223";0.84421291;10.6999999999996
