"data";"workflow";"time"
"o4";"w154";39.5799999999999
"o4";"w159";73.2199999999999
"o4";"w164";462.830000000001
"o4";"w161";127.360000000001
"o4";"w166";76.7700000000006
"o4";"w163";201.060000000001
"o4";"w168";175.360000000001
"o4";"w165";152.060000000001
"o4";"w162";130.750000000001
"o4";"w167";317.520000000001
"o4";"w172";55.6800000000028
"o4";"w169";50.1800000000028
"o4";"w174";49.9000000000028
"o4";"w171";60.0500000000028
"o4";"w176";77.9700000000028
"o4";"w173";59.1200000000028
"o4";"w170";53.0900000000028
"o4";"w175";74.2400000000028
"o4";"w180";265.100000000002
"o4";"w177";65.5600000000023
"o4";"w182";46.8500000000023
"o4";"w179";108.300000000002
"o4";"w184";129.340000000002
"o4";"w181";96.3400000000023
"o4";"w178";69.7400000000023
"o4";"w183";409.420000000002
"o4";"w188";48.9399999999971
"o4";"w185";40.8899999999971
"o4";"w190";39.9599999999971
"o4";"w187";52.5899999999971
"o4";"w192";72.3599999999971
"o4";"w189";50.7799999999971
"o4";"w186";43.6299999999971
"o4";"w191";77.1599999999971
"o4";"w196";606.06
"o4";"w193";179.96
"o4";"w198";90.4200000000001
"o4";"w195";276.56
"o4";"w200";171.81
"o4";"w197";82.6800000000001
"o4";"w194";159.36
"o4";"w199";252.45
"o4";"w204";73.5200000000015
"o4";"w201";42.0900000000015
"o4";"w206";40.4900000000015
"o4";"w203";71.1000000000015
"o4";"w208";85.3100000000015
"o4";"w205";44.8300000000015
"o4";"w202";51.2600000000015
"o4";"w207";93.5200000000015
"o4";"w212";316.400000000001
"o4";"w209";86.9900000000007
"o4";"w214";33.8400000000007
"o4";"w211";113.160000000001
"o4";"w216";130.250000000001
"o4";"w213";44.8700000000007
"o4";"w210";68.8500000000007
"o4";"w215";481.610000000001
"o4";"w220";29.919999999998
"o4";"w217";25.209999999998
"o4";"w222";23.129999999998
"o4";"w219";35.559999999998
"o4";"w224";49.629999999998
"o4";"w221";25.659999999998
"o4";"w218";26.689999999998
"o4";"w223";54.959999999998
"o4";"w228";533.47
"o4";"w225";130.61
"o4";"w230";77.1200000000001
"o4";"w227";198.07
"o4";"w232";167.42
"o4";"w229";79.0300000000001
"o4";"w226";136.16
"o4";"w231";282.59
"o4";"w20";316.31
"o4";"w17";63.3299999999999
"o4";"w22";35.7299999999999
"o4";"w19";114.51
"o4";"w24";128.62
"o4";"w21";99.6899999999999
"o4";"w18";68.4799999999999
"o4";"w23";481.51
"o4";"w236";43.5300000000025
"o4";"w233";40.6300000000025
"o4";"w238";38.9400000000025
"o4";"w235";52.8400000000025
"o4";"w240";61.9200000000025
"o4";"w237";41.3300000000025
"o4";"w234";41.9200000000025
"o4";"w239";62.6900000000025
"o4";"w244";304.620000000001
"o4";"w241";86.2500000000009
"o4";"w246";37.4400000000009
"o4";"w243";121.120000000001
"o4";"w248";116.840000000001
"o4";"w245";48.0300000000009
"o4";"w242";70.6300000000009
"o4";"w247";462.520000000001
"o4";"w252";35.3200000000019
"o4";"w249";29.9800000000019
"o4";"w254";27.9200000000019
"o4";"w251";41.7000000000019
"o4";"w256";55.1200000000019
"o4";"w253";30.3700000000019
"o4";"w250";31.8100000000019
"o4";"w255";62.1300000000019
"o4";"w260";572.25
"o4";"w257";176.49
"o4";"w262";91.2699999999999
"o4";"w259";262.91
"o4";"w264";178.38
"o4";"w261";82.9899999999999
"o4";"w258";153.76
"o4";"w263";264
"o4";"w268";75.8499999999987
"o4";"w265";46.3599999999987
"o4";"w270";43.1599999999987
"o4";"w267";68.6599999999987
"o4";"w272";87.9699999999987
"o4";"w269";47.5799999999987
"o4";"w266";53.1199999999987
"o4";"w271";94.6899999999987
"o4";"w276";294.61
"o4";"w273";92.3299999999999
"o4";"w278";36.1099999999999
"o4";"w275";117.72
"o4";"w280";121
"o4";"w277";47.0599999999999
"o4";"w274";66.8699999999999
"o4";"w279";456.1
"o4";"w284";34.1099999999987
"o4";"w281";29.5499999999987
"o4";"w286";27.2599999999987
"o4";"w283";42.0999999999987
"o4";"w288";53.8899999999987
"o4";"w285";29.8299999999987
"o4";"w282";30.8399999999987
"o4";"w287";60.4399999999987
"o4";"w292";504.640000000002
"o4";"w289";169.780000000002
"o4";"w294";74.7000000000015
"o4";"w291";201.290000000001
"o4";"w296";168.160000000002
"o4";"w293";77.2900000000015
"o4";"w290";134.810000000002
"o4";"w295";300.380000000002
"o4";"w300";47.3600000000001
"o4";"w297";44.7600000000001
"o4";"w302";42.9000000000001
"o4";"w299";55.0800000000001
"o4";"w304";65.9500000000001
"o4";"w301";45.1300000000001
"o4";"w298";45.7800000000001
"o4";"w303";65.7800000000001
"o4";"w308";283.139999999999
"o4";"w305";80.7199999999987
"o4";"w310";38.7299999999987
"o4";"w307";114.959999999999
"o4";"w312";119.909999999999
"o4";"w309";49.5699999999987
"o4";"w306";68.6299999999987
"o4";"w311";438.099999999999
"o4";"w28";33.1700000000002
"o4";"w25";23.9900000000002
"o4";"w30";23.8800000000002
"o4";"w27";33.1100000000002
"o4";"w32";56.8800000000002
"o4";"w29";34.9500000000002
"o4";"w26";27.7800000000002
"o4";"w31";65.1700000000002
"o4";"w316";39.21
"o4";"w313";33.86
"o4";"w318";31.92
"o4";"w315";44.97
"o4";"w320";58.75
"o4";"w317";34.17
"o4";"w314";35.72
"o4";"w319";65.29
"o4";"w324";516.050000000002
"o4";"w321";178.650000000002
"o4";"w326";84.760000000002
"o4";"w323";260.970000000002
"o4";"w328";200.170000000002
"o4";"w325";86.510000000002
"o4";"w322";143.380000000002
"o4";"w327";314.240000000002
"o4";"w332";82.6600000000012
"o4";"w329";54.3800000000012
"o4";"w334";50.4200000000012
"o4";"w331";73.1600000000012
"o4";"w336";95.3800000000012
"o4";"w333";54.7800000000012
"o4";"w330";60.2200000000012
"o4";"w335";101.380000000001
"o4";"w340";271.319999999998
"o4";"w337";78.569999999998
"o4";"w342";40.699999999998
"o4";"w339";134.459999999998
"o4";"w344";124.809999999998
"o4";"w341";71.819999999998
"o4";"w338";68.839999999998
"o4";"w343";423.539999999998
"o4";"w348";41.7799999999977
"o4";"w345";37.7899999999977
"o4";"w350";35.6499999999977
"o4";"w347";50.3999999999977
"o4";"w352";64.8699999999977
"o4";"w349";38.1499999999977
"o4";"w346";38.9199999999977
"o4";"w351";66.5699999999977
"o4";"w356";475.349999999997
"o4";"w353";168.949999999997
"o4";"w358";76.5799999999968
"o4";"w355";187.709999999997
"o4";"w360";184.579999999997
"o4";"w357";83.1599999999968
"o4";"w354";129.929999999997
"o4";"w359";317.729999999997
"o4";"w364";54.680000000002
"o4";"w361";52.920000000002
"o4";"w366";50.100000000002
"o4";"w363";62.370000000002
"o4";"w368";73.270000000002
"o4";"w365";52.300000000002
"o4";"w362";53.040000000002
"o4";"w367";73.000000000002
"o4";"w372";264.370000000003
"o4";"w369";82.5100000000026
"o4";"w374";45.2000000000026
"o4";"w371";114.820000000003
"o4";"w376";124.970000000003
"o4";"w373";55.9000000000026
"o4";"w370";71.3700000000026
"o4";"w375";408.230000000003
"o4";"w380";46.5899999999971
"o4";"w377";41.9999999999971
"o4";"w382";39.6299999999971
"o4";"w379";50.8599999999971
"o4";"w384";65.3399999999971
"o4";"w381";42.0699999999971
"o4";"w378";43.3999999999971
"o4";"w383";72.2399999999971
"o4";"w36";530.97
"o4";"w33";116.18
"o4";"w38";75.6000000000002
"o4";"w35";206.63
"o4";"w40";170.1
"o4";"w37";157.93
"o4";"w34";142.47
"o4";"w39";285.61
"o4";"w44";45.9300000000001
"o4";"w41";40.7800000000001
"o4";"w46";40.5200000000001
"o4";"w43";51.5200000000001
"o4";"w48";69.2000000000001
"o4";"w45";49.4600000000001
"o4";"w42";43.4900000000001
"o4";"w47";65.4600000000001
"o4";"w52";305.12
"o4";"w49";51.8100000000002
"o4";"w54";39.2800000000002
"o4";"w51";104.9
"o4";"w56";126.01
"o4";"w53";99.3400000000002
"o4";"w50";69.1200000000002
"o4";"w55";462.92
"o4";"w60";37.3700000000005
"o4";"w57";28.9900000000005
"o4";"w62";28.3100000000005
"o4";"w59";41.6700000000005
"o4";"w64";60.7400000000005
"o4";"w61";39.1000000000005
"o4";"w58";32.0500000000005
"o4";"w63";66.2100000000005
"o4";"w68";572.81
"o4";"w65";89.5400000000001
"o4";"w70";83.0800000000001
"o4";"w67";244.12
"o4";"w72";184.17
"o4";"w69";165.17
"o4";"w66";149.48
"o4";"w71";256.2
"o5";"w4";590.89
"o5";"w8";155.09
"o5";"w1";126.83
"o5";"w2";158.01
"o5";"w7";194.84
"o5";"w3";195.04
"o5";"w6";89.09
"o5";"w5";176.19
"o5";"w76";107.82
"o5";"w80";98.0799999999998
"o5";"w73";46.5999999999998
"o5";"w74";62.2199999999998
"o5";"w79";103.94
"o5";"w75";78.0899999999998
"o5";"w78";46.1899999999998
"o5";"w77";71.7999999999998
"o5";"w84";272.27
"o5";"w88";109.38
"o5";"w81";59.0499999999997
"o5";"w82";66.2599999999997
"o5";"w87";278.89
"o5";"w83";89.5599999999997
"o5";"w86";35.4199999999997
"o5";"w85";91.6399999999997
"o5";"w92";31.2300000000006
"o5";"w96";58.3300000000006
"o5";"w89";27.0700000000006
"o5";"w90";32.6000000000006
"o5";"w95";61.5000000000006
"o5";"w91";41.3400000000006
"o5";"w94";27.2200000000006
"o5";"w93";40.5600000000006
"o5";"w100";500.92
"o5";"w104";150.02
"o5";"w97";119.76
"o5";"w98";132.08
"o5";"w103";169.19
"o5";"w99";184.21
"o5";"w102";76.7700000000004
"o5";"w101";153.81
"o5";"w108";48.6199999999999
"o5";"w112";76.0799999999999
"o5";"w105";45.2399999999999
"o5";"w106";50.5799999999999
"o5";"w111";71.3399999999999
"o5";"w107";59.6199999999999
"o5";"w110";44.5199999999999
"o5";"w109";58.2199999999999
"o5";"w116";267.219999999999
"o5";"w120";109.049999999999
"o5";"w113";62.5499999999993
"o5";"w114";68.1899999999993
"o5";"w119";306.579999999999
"o5";"w115";93.5999999999993
"o5";"w118";39.1899999999993
"o5";"w117";93.1599999999993
"o5";"w124";36.5899999999994
"o5";"w128";63.2699999999994
"o5";"w121";32.5399999999994
"o5";"w122";38.4099999999994
"o5";"w127";65.6699999999994
"o5";"w123";45.7399999999994
"o5";"w126";31.8899999999994
"o5";"w125";45.4499999999994
"o5";"w132";505.260000000001
"o5";"w136";161.920000000001
"o5";"w129";148.870000000001
"o5";"w130";144.060000000001
"o5";"w135";184.850000000001
"o5";"w131";207.150000000001
"o5";"w134";88.5100000000007
"o5";"w133";163.980000000001
"o5";"w140";105.11
"o5";"w144";103.17
"o5";"w137";51.7
"o5";"w138";69.18
"o5";"w143";110.77
"o5";"w139";82.26
"o5";"w142";52.63
"o5";"w141";76.71
"o5";"w148";249.199999999999
"o5";"w152";110.56
"o5";"w145";41.4799999999995
"o5";"w146";66.2799999999995
"o5";"w151";302.509999999999
"o5";"w147";93.6699999999995
"o5";"w150";40.7699999999995
"o5";"w149";90.5399999999995
"o5";"w12";108.24
"o5";"w16";93.19
"o5";"w9";43.67
"o5";"w10";60.22
"o5";"w15";105.96
"o5";"w11";67.26
"o5";"w14";43.11
"o5";"w13";68.75
"o5";"w156";38.4900000000009
"o5";"w160";65.3800000000009
"o5";"w153";35.3500000000009
"o5";"w154";40.1800000000009
"o5";"w159";67.6000000000009
"o5";"w155";48.5300000000009
"o5";"w158";34.9100000000009
"o5";"w157";47.8700000000009
"o5";"w164";454.190000000001
"o5";"w168";152.230000000001
"o5";"w161";108.630000000001
"o5";"w162";136.810000000001
"o5";"w167";159.810000000001
"o5";"w163";194.810000000001
"o5";"w166";76.1800000000012
"o5";"w165";155.380000000001
"o5";"w172";55.9199999999993
"o5";"w176";83.6499999999993
"o5";"w169";51.7099999999993
"o5";"w170";57.8399999999993
"o5";"w175";78.7799999999993
"o5";"w171";67.2099999999993
"o5";"w174";51.4099999999993
"o5";"w173";65.1099999999993
"o5";"w180";247.79
"o5";"w184";111.93
"o5";"w177";55.5099999999999
"o5";"w178";71.2599999999999
"o5";"w183";292.41
"o5";"w179";100.04
"o5";"w182";43.6599999999999
"o5";"w181";93.7999999999999
"o5";"w188";43.6899999999991
"o5";"w192";76.5399999999991
"o5";"w185";40.4999999999991
"o5";"w186";46.0499999999991
"o5";"w191";75.4699999999991
"o5";"w187";53.0299999999991
"o5";"w190";39.7099999999991
"o5";"w189";53.6799999999991
"o5";"w196";590.939999999998
"o5";"w200";149.409999999998
"o5";"w193";158.959999999998
"o5";"w194";150.329999999998
"o5";"w199";189.599999999998
"o5";"w195";226.249999999998
"o5";"w198";85.2099999999984
"o5";"w197";80.9799999999984
"o5";"w204";73.2800000000006
"o5";"w208";86.3800000000006
"o5";"w201";44.9500000000006
"o5";"w202";55.0900000000006
"o5";"w207";86.8000000000006
"o5";"w203";71.8400000000006
"o5";"w206";41.3200000000006
"o5";"w205";46.7800000000006
"o5";"w212";291.230000000001
"o5";"w216";123.160000000001
"o5";"w209";92.5000000000006
"o5";"w210";66.8000000000006
"o5";"w215";238.790000000001
"o5";"w211";106.290000000001
"o5";"w214";32.0900000000006
"o5";"w213";45.2200000000006
"o5";"w220";25.84
"o5";"w224";49.62
"o5";"w217";25.22
"o5";"w218";28.05
"o5";"w223";51.43
"o5";"w219";36.68
"o5";"w222";22.66
"o5";"w221";25.76
"o5";"w228";516.349999999999
"o5";"w232";148.539999999999
"o5";"w225";168.139999999999
"o5";"w226";138.759999999999
"o5";"w231";168.399999999999
"o5";"w227";203.909999999999
"o5";"w230";77.2899999999991
"o5";"w229";76.2899999999991
"o5";"w20";291.73
"o5";"w24";108.65
"o5";"w17";63.5400000000001
"o5";"w18";66.4100000000001
"o5";"w23";254.44
"o5";"w19";87.4200000000001
"o5";"w22";33.3700000000001
"o5";"w21";96.1500000000001
"o5";"w236";44.4999999999996
"o5";"w240";68.4499999999996
"o5";"w233";42.9299999999996
"o5";"w234";45.8699999999996
"o5";"w239";63.4299999999996
"o5";"w235";55.7599999999996
"o5";"w238";40.0399999999996
"o5";"w237";43.6699999999996
"o5";"w244";285.739999999999
"o5";"w248";99.3499999999993
"o5";"w241";87.7499999999993
"o5";"w242";68.7999999999993
"o5";"w247";226.059999999999
"o5";"w243";97.3699999999993
"o5";"w246";35.0999999999993
"o5";"w245";47.4099999999993
"o5";"w252";30.3600000000006
"o5";"w256";53.2300000000006
"o5";"w249";29.8300000000006
"o5";"w250";32.3800000000006
"o5";"w255";54.8400000000006
"o5";"w251";41.9100000000006
"o5";"w254";27.4100000000006
"o5";"w253";30.6600000000006
"o5";"w260";559.8
"o5";"w264";155.32
"o5";"w257";169.85
"o5";"w258";149.17
"o5";"w263";184.45
"o5";"w259";226.75
"o5";"w262";87.0499999999999
"o5";"w261";82.5999999999999
"o5";"w268";76.0799999999999
"o5";"w272";89.7499999999999
"o5";"w265";48.9599999999999
"o5";"w266";58.2099999999999
"o5";"w271";89.2299999999999
"o5";"w267";71.4999999999999
"o5";"w270";45.0099999999999
"o5";"w269";50.5099999999999
"o5";"w276";271.719999999998
"o5";"w280";103.149999999998
"o5";"w273";82.2099999999983
"o5";"w274";66.5299999999983
"o5";"w279";254.439999999998
"o5";"w275";107.059999999998
"o5";"w278";33.6499999999983
"o5";"w277";48.3799999999983
"o5";"w284";29.469999999998
"o5";"w288";53.649999999998
"o5";"w281";29.169999999998
"o5";"w282";32.119999999998
"o5";"w287";55.909999999998
"o5";"w283";43.319999999998
"o5";"w286";27.059999999998
"o5";"w285";29.939999999998
"o5";"w292";495.420000000002
"o5";"w296";146.930000000002
"o5";"w289";172.070000000002
"o5";"w290";131.140000000002
"o5";"w295";163.630000000002
"o5";"w291";204.400000000002
"o5";"w294";75.2400000000019
"o5";"w293";76.0600000000019
"o5";"w300";47.8299999999981
"o5";"w304";71.2999999999981
"o5";"w297";45.6299999999981
"o5";"w298";48.9199999999981
"o5";"w303";67.5999999999981
"o5";"w299";59.7699999999981
"o5";"w302";43.2499999999981
"o5";"w301";46.6599999999981
"o5";"w308";271.090000000001
"o5";"w312";102.330000000001
"o5";"w305";74.5400000000013
"o5";"w306";67.6200000000013
"o5";"w311";242.770000000001
"o5";"w307";90.5600000000013
"o5";"w310";36.7800000000013
"o5";"w309";48.6600000000013
"o5";"w28";27.2700000000001
"o5";"w32";55.9300000000001
"o5";"w25";23.5200000000001
"o5";"w26";29.5500000000001
"o5";"w31";60.6100000000001
"o5";"w27";35.5200000000001
"o5";"w30";24.4700000000001
"o5";"w29";37.5500000000001
"o5";"w316";34.07
"o5";"w320";56.74
"o5";"w313";33.03
"o5";"w314";36.04
"o5";"w319";59.74
"o5";"w315";43.7
"o5";"w318";30.97
"o5";"w317";35.13
"o5";"w324";505.169999999999
"o5";"w328";177.929999999999
"o5";"w321";155.469999999999
"o5";"w322";140.189999999999
"o5";"w327";173.989999999999
"o5";"w323";213.949999999999
"o5";"w326";78.5399999999994
"o5";"w325";84.6099999999994
"o5";"w332";79.94
"o5";"w336";94.66
"o5";"w329";54.47
"o5";"w330";62.26
"o5";"w335";95.49
"o5";"w331";77.66
"o5";"w334";51.09
"o5";"w333";56.4
"o5";"w340";249.55
"o5";"w344";105.36
"o5";"w337";69.12
"o5";"w338";67.41
"o5";"w343";261.32
"o5";"w339";101.2
"o5";"w342";38.77
"o5";"w341";69.55
"o5";"w348";38.0899999999977
"o5";"w352";69.2499999999977
"o5";"w345";37.3599999999977
"o5";"w346";39.9099999999977
"o5";"w351";62.2499999999977
"o5";"w347";47.3899999999977
"o5";"w350";34.6299999999977
"o5";"w349";38.0099999999977
"o5";"w356";455.100000000001
"o5";"w360";174.770000000001
"o5";"w353";158.940000000001
"o5";"w354";128.880000000001
"o5";"w359";157.690000000001
"o5";"w355";188.250000000001
"o5";"w358";73.8800000000006
"o5";"w357";80.9600000000006
"o5";"w364";53.9300000000012
"o5";"w368";77.5900000000012
"o5";"w361";53.3600000000012
"o5";"w362";55.0800000000012
"o5";"w367";71.9100000000012
"o5";"w363";65.5700000000012
"o5";"w366";49.8100000000012
"o5";"w365";53.0100000000012
"o5";"w372";247.3
"o5";"w376";108.76
"o5";"w369";70.78
"o5";"w370";70.05
"o5";"w375";237
"o5";"w371";100.27
"o5";"w374";44.2
"o5";"w373";54.72
"o5";"w380";42.3100000000038
"o5";"w384";64.8900000000038
"o5";"w377";42.0700000000038
"o5";"w378";44.0900000000038
"o5";"w383";66.4800000000038
"o5";"w379";53.0400000000038
"o5";"w382";39.1000000000038
"o5";"w381";42.1800000000038
"o5";"w36";518.71
"o5";"w40";148.32
"o5";"w33";102.62
"o5";"w34";150.36
"o5";"w39";174.28
"o5";"w35";183.44
"o5";"w38";76.3599999999999
"o5";"w37";159.74
"o5";"w44";44.32
"o5";"w48";74.87
"o5";"w41";40.63
"o5";"w42";46.58
"o5";"w47";67.41
"o5";"w43";54.82
"o5";"w46";40.17
"o5";"w45";54.52
"o5";"w52";286.570000000001
"o5";"w56";106.840000000001
"o5";"w49";64.9100000000005
"o5";"w50";70.4100000000005
"o5";"w55";268.33
"o5";"w51";97.8300000000005
"o5";"w54";37.9600000000005
"o5";"w53";97.1700000000005
"o5";"w60";32.9900000000005
"o5";"w64";59.9600000000005
"o5";"w57";29.2200000000005
"o5";"w58";34.9500000000005
"o5";"w63";64.4300000000005
"o5";"w59";43.5600000000005
"o5";"w62";28.1000000000005
"o5";"w61";42.6700000000005
"o5";"w68";557.3
"o5";"w72";159.39
"o5";"w65";135.41
"o5";"w66";147.3
"o5";"w71";187.97
"o5";"w67";193.49
"o5";"w70";83.9399999999999
"o5";"w69";168.04
"o6";"w3";246.66
"o6";"w6";101.02
"o6";"w2";137.77
"o6";"w7";205.97
"o6";"w1";151.52
"o6";"w5";168.2
"o6";"w4";625.46
"o6";"w8";145.5
"o6";"w75";60.8299999999996
"o6";"w78";44.4399999999996
"o6";"w74";48.4599999999996
"o6";"w79";66.6299999999996
"o6";"w73";45.0899999999996
"o6";"w77";58.9099999999996
"o6";"w76";50.0799999999996
"o6";"w80";73.8499999999996
"o6";"w83";103.17
"o6";"w86";34.3200000000001
"o6";"w82";55.9900000000001
"o6";"w87";228.18
"o6";"w81";49.5800000000001
"o6";"w85";89.0300000000001
"o6";"w84";278.66
"o6";"w88";101.2
"o6";"w91";33.7900000000005
"o6";"w94";25.7500000000005
"o6";"w90";27.4200000000005
"o6";"w95";37.4700000000005
"o6";"w89";26.5800000000005
"o6";"w93";33.0300000000005
"o6";"w92";26.5700000000005
"o6";"w96";43.1100000000005
"o6";"w99";207.479999999999
"o6";"w102";77.5299999999987
"o6";"w98";115.319999999999
"o6";"w103";169.709999999999
"o6";"w97";99.0399999999987
"o6";"w101";150.799999999999
"o6";"w100";515.379999999999
"o6";"w104";140.109999999999
"o6";"w107";65.8799999999999
"o6";"w110";45.0199999999999
"o6";"w106";50.8099999999999
"o6";"w111";64.0799999999999
"o6";"w105";44.3099999999999
"o6";"w109";60.5499999999999
"o6";"w108";52.7699999999999
"o6";"w112";75.8499999999999
"o6";"w115";121.550000000001
"o6";"w118";39.3000000000006
"o6";"w114";60.9200000000006
"o6";"w119";209.200000000001
"o6";"w113";78.3100000000006
"o6";"w117";92.4400000000006
"o6";"w116";276.380000000001
"o6";"w120";101.560000000001
"o6";"w123";40.45
"o6";"w126";31.08
"o6";"w122";32.8
"o6";"w127";44.59
"o6";"w121";31.86
"o6";"w125";39.13
"o6";"w124";31.8
"o6";"w128";49.69
"o6";"w131";220.34
"o6";"w134";89.0500000000004
"o6";"w130";123.18
"o6";"w135";185.27
"o6";"w129";151.6
"o6";"w133";158.15
"o6";"w132";532.07
"o6";"w136";154.59
"o6";"w139";70.1800000000001
"o6";"w142";50.6700000000001
"o6";"w138";55.0400000000001
"o6";"w143";71.6800000000001
"o6";"w137";51.5800000000001
"o6";"w141";65.5300000000001
"o6";"w140";56.1200000000001
"o6";"w144";80.1200000000001
"o6";"w147";107.600000000002
"o6";"w150";40.4900000000015
"o6";"w146";58.7200000000015
"o6";"w151";254.990000000002
"o6";"w145";57.3700000000015
"o6";"w149";87.6100000000015
"o6";"w148";253.960000000002
"o6";"w152";103.360000000001
"o6";"w11";57.98
"o6";"w14";40.78
"o6";"w10";44.66
"o6";"w15";61.47
"o6";"w9";41.81
"o6";"w13";55.2
"o6";"w12";45.93
"o6";"w16";69.61
"o6";"w155";41.3999999999995
"o6";"w158";33.4999999999995
"o6";"w154";35.2799999999995
"o6";"w159";45.3899999999995
